customer_id,customer_since,state,segment,is_active
C0001843,2025-04-03,WA,consumer,True
C0001844,2020-06-28,WA,consumer,True
C0001845,2020-11-05,AZ,consumer,True
C0001846,2022-01-15,TX,small_business,False
C0001847,2020-11-21,GA,consumer,True
C0001848,2018-01-24,NY,consumer,True
C0001849,2023-09-29,WA,small_business,True
C0001850,2021-07-16,CO,consumer,True
C0001851,2024-07-14,WA,consumer,True
C0001852,2019-08-06,CO,small_business,True
C0001853,2019-10-25,AZ,small_business,False
C0001854,2023-09-12,CO,small_business,True
C0001855,2023-08-02,FL,consumer,True
C0001856,2022-01-07,CA,consumer,True
C0001857,2022-10-24,CA,consumer,False
C0001858,2024-12-12,UT,small_business,False
C0001859,2025-01-11,NC,small_business,True
C0001860,2025-03-03,CO,consumer,True
C0001861,2025-12-08,WA,consumer,True
C0001862,2020-07-13,GA,consumer,True
C0001863,2024-05-16,GA,small_business,True
C0001864,2020-03-29,IL,consumer,True
C0001865,2024-12-10,CO,consumer,True
C0001866,2025-07-05,FL,consumer,True
C0001867,2021-07-07,CO,consumer,True
C0001868,2022-01-11,NV,consumer,True
C0001869,2018-12-10,NY,consumer,True
C0001870,2018-10-09,NC,consumer,True
C0001871,2019-08-01,TX,consumer,True
C0001872,2018-05-14,CA,consumer,True
C0001873,2021-03-13,NY,consumer,False
C0001874,2025-12-02,AZ,consumer,True
C0001875,2023-08-27,WA,consumer,False
C0001876,2022-08-19,WA,consumer,True
C0001877,2023-10-31,WA,consumer,True
C0001878,2018-06-09,FL,consumer,True
C0001879,2023-03-31,CO,consumer,True
C0001880,2022-02-01,FL,small_business,True
C0001881,2018-11-30,WA,consumer,True
C0001882,2022-01-11,CA,consumer,True
C0001883,2023-04-25,NY,small_business,True
C0001884,2021-06-25,UT,small_business,False
C0001885,2025-05-16,CA,small_business,True
C0001886,2025-08-09,TX,consumer,True
C0001887,2020-11-21,NC,consumer,True
C0001888,2025-08-02,WA,consumer,True
C0001889,2019-12-11,TX,consumer,True
C0001890,2018-12-31,NC,consumer,True
C0001891,2023-03-10,TX,consumer,True
C0001892,2019-03-20,NY,consumer,True
C0001893,2020-07-22,GA,small_business,True
C0001894,2021-04-04,FL,consumer,True
C0001895,2023-06-30,CA,small_business,True
C0001896,2024-09-01,NC,consumer,True
C0001897,2025-02-20,NC,consumer,False
C0001898,2022-12-27,UT,small_business,True
C0001899,2025-09-15,TX,consumer,True
C0001900,2023-11-02,AZ,consumer,True
C0001901,2024-12-26,TX,consumer,True
C0001902,2022-08-10,TX,consumer,True
C0001903,2018-12-11,NV,consumer,True
C0001904,2019-09-06,UT,consumer,True
C0001905,2021-04-22,NY,consumer,True
C0001906,2024-07-15,NY,small_business,True
C0001907,2021-04-25,AZ,consumer,False
C0001908,2018-02-10,AZ,small_business,True
C0001909,2021-06-17,CO,consumer,True
C0001910,2023-08-02,NY,consumer,True
C0001911,2025-12-02,AZ,consumer,False
C0001912,2019-07-22,CO,consumer,True
C0001913,2020-06-24,NV,consumer,True
C0001914,2021-10-07,GA,consumer,True
C0001915,2021-11-27,NV,consumer,True
C0001916,2025-10-18,NV,enterprise,True
C0001917,2021-03-10,GA,consumer,True
C0001918,2022-04-23,NC,small_business,True
C0001919,2020-01-05,TX,consumer,True
C0001920,2018-06-16,FL,small_business,True
C0001921,2021-02-20,NY,consumer,True
C0001922,2021-06-06,FL,enterprise,True
C0001923,2019-05-20,IL,consumer,True
C0001924,2023-04-12,CA,consumer,True
C0001925,2020-08-23,CA,consumer,True
C0001926,2018-06-15,FL,consumer,True
C0001927,2022-04-12,IL,consumer,True
C0001928,2020-01-08,FL,consumer,True
C0001929,2023-10-26,UT,consumer,True
C0001930,2018-02-23,TX,small_business,False
C0001931,2024-02-23,WA,consumer,True
C0001932,2022-04-26,FL,small_business,True
C0001933,2023-11-03,FL,consumer,True
C0001934,2021-01-18,FL,consumer,True
C0001935,2025-01-19,TX,consumer,True
C0001936,2022-01-10,GA,consumer,True
C0001937,2025-12-22,UT,consumer,True
C0001938,2020-05-13,WA,small_business,True
C0001939,2024-11-05,NV,consumer,True
C0001940,2023-04-02,IL,consumer,True
C0001941,2025-05-26,CA,consumer,True
C0001942,2019-05-21,CO,consumer,True
C0001943,2022-02-08,CO,consumer,True
C0001944,2025-04-01,TX,consumer,True
C0001945,2019-12-16,FL,small_business,True
C0001946,2025-09-04,NC,consumer,True
C0001947,2025-09-25,CO,consumer,False
C0001948,2021-12-10,CO,consumer,True
C0001949,2023-10-29,FL,small_business,True
C0001950,2021-09-20,CO,consumer,True
C0001951,2023-04-04,NV,small_business,True
C0001952,2024-11-15,AZ,consumer,True
C0001953,2023-12-04,UT,consumer,True
C0001954,2020-04-26,FL,consumer,True
C0001955,2022-08-20,NC,consumer,False
C0001956,2024-06-03,TX,consumer,True
C0001957,2022-08-26,IL,consumer,True
C0001958,2020-04-18,UT,consumer,False
C0001959,2024-01-05,GA,small_business,True
C0001960,2023-10-04,UT,consumer,True
C0001961,2023-01-29,UT,small_business,True
C0001962,2020-09-02,TX,consumer,True
C0001963,2022-07-02,TX,consumer,True
C0001964,2022-10-26,AZ,small_business,True
C0001965,2019-09-17,FL,consumer,True
C0001966,2025-05-27,WA,consumer,True
C0001967,2022-10-01,NY,consumer,True
C0001968,2018-06-08,GA,consumer,True
C0001969,2020-02-29,NC,consumer,True
C0001970,2024-06-15,CO,enterprise,True
C0001971,2023-07-18,NV,consumer,True
C0001972,2022-05-02,TX,small_business,True
C0001973,2021-12-14,FL,consumer,True
C0001974,2021-01-11,AZ,consumer,True
C0001975,2025-07-14,NY,consumer,True
C0001976,2020-10-19,CO,consumer,False
C0001977,2024-08-24,FL,consumer,True
C0001978,2018-07-22,GA,consumer,True
C0001979,2022-04-08,IL,consumer,True
C0001980,2020-01-25,NC,consumer,True
C0001981,2021-05-18,UT,consumer,True
C0001982,2022-12-25,FL,consumer,True
C0001983,2018-07-16,NV,consumer,False
C0001984,2018-10-12,IL,small_business,True
C0001985,2022-08-20,NY,consumer,True
C0001986,2023-05-09,TX,consumer,True
C0001987,2018-06-30,FL,consumer,True
C0001988,2025-09-10,NC,consumer,True
C0001989,2021-07-02,NC,consumer,True
C0001990,2025-11-03,TX,small_business,True
C0001991,2019-02-03,FL,consumer,True
C0001992,2025-02-09,CO,small_business,True
C0001993,2023-02-26,IL,consumer,False
C0001994,2024-06-13,CO,consumer,True
C0001995,2024-06-17,CA,small_business,False
C0001996,2019-06-04,WA,consumer,True
C0001997,2019-05-06,TX,enterprise,True
C0001998,2025-10-03,CO,consumer,True
C0001999,2021-06-17,CO,small_business,True
C0002000,2019-08-15,NC,consumer,True
C0002001,2023-01-17,CO,consumer,True
C0002002,2024-12-12,UT,consumer,False
C0002003,2020-03-10,WA,consumer,True
C0002004,2025-01-07,AZ,small_business,True
C0002005,2018-07-08,NC,small_business,False
C0002006,2022-12-21,UT,small_business,True
C0002007,2021-01-01,WA,consumer,True
C0002008,2022-03-03,WA,consumer,True
C0002009,2022-11-05,CO,consumer,True
C0002010,2019-08-09,GA,small_business,True
C0002011,2018-05-25,NV,consumer,True
C0002012,2022-02-25,NV,consumer,True
C0002013,2025-08-15,NY,consumer,True
C0002014,2020-04-28,WA,consumer,True
C0002015,2022-06-22,NV,small_business,True
C0002016,2019-01-03,FL,small_business,True
C0002017,2020-10-02,GA,consumer,True
C0002018,2019-01-10,CA,small_business,True
C0002019,2018-11-25,TX,small_business,False
C0002020,2024-05-28,FL,small_business,True
C0002021,2025-03-23,AZ,consumer,True
C0002022,2025-05-17,NY,small_business,True
C0002023,2023-11-01,NY,small_business,True
C0002024,2019-02-19,CO,consumer,True
C0002025,2025-05-26,CO,consumer,True
C0002026,2018-02-08,NC,enterprise,True
C0002027,2020-02-27,WA,consumer,True
C0002028,2020-02-09,FL,consumer,True
C0002029,2023-12-13,TX,small_business,True
C0002030,2019-01-28,AZ,consumer,True
C0002031,2025-09-27,AZ,consumer,True
C0002032,2019-07-05,CO,consumer,True
C0002033,2024-11-22,AZ,consumer,True
C0002034,2022-08-31,AZ,consumer,False
C0002035,2020-01-01,UT,consumer,True
C0002036,2021-05-18,UT,consumer,True
C0002037,2018-12-02,FL,consumer,True
C0002038,2021-06-07,CO,consumer,True
C0002039,2023-07-15,CO,consumer,True
C0002040,2019-08-24,NC,consumer,True
C0002041,2025-09-10,CA,small_business,True
C0002042,2023-04-25,CA,small_business,True
C0002043,2020-12-09,CO,consumer,True
C0002044,2020-04-25,FL,small_business,True
C0002045,2024-03-16,AZ,consumer,True
C0002046,2021-03-11,NV,enterprise,True
C0002047,2025-07-14,AZ,consumer,True
C0002048,2021-09-15,NY,consumer,True
C0002049,2023-08-08,UT,consumer,True
C0002050,2025-03-25,GA,consumer,True
C0002051,2025-08-06,CO,consumer,True
C0002052,2019-12-21,TX,consumer,True
C0002053,2021-06-18,WA,small_business,True
C0002054,2023-09-30,FL,consumer,True
C0002055,2021-04-13,IL,consumer,False
C0002056,2020-06-22,NV,enterprise,True
C0002057,2022-12-15,GA,consumer,True
C0002058,2025-02-24,GA,consumer,True
C0002059,2021-09-20,CA,small_business,True
C0002060,2021-02-24,GA,consumer,True
C0002061,2024-02-03,IL,consumer,True
C0002062,2022-01-15,FL,consumer,False
C0002063,2020-06-24,NY,consumer,True
C0002064,2025-01-05,AZ,consumer,True
C0002065,2022-11-15,NY,consumer,True
C0002066,2023-05-19,NY,consumer,True
C0002067,2024-07-02,IL,small_business,True
C0002068,2018-10-03,NV,small_business,True
C0002069,2024-10-21,NV,small_business,False
C0002070,2019-02-04,TX,consumer,True
C0002071,2018-02-03,CO,small_business,True
C0002072,2025-12-02,GA,consumer,True
C0002073,2020-03-23,UT,small_business,True
C0002074,2018-03-26,NV,consumer,True
C0002075,2023-08-13,FL,enterprise,True
C0002076,2020-05-28,TX,enterprise,True
C0002077,2021-05-03,NY,consumer,True
C0002078,2025-08-31,FL,consumer,True
C0002079,2022-07-23,CO,small_business,False
C0002080,2018-02-14,NY,consumer,True
C0002081,2023-06-03,UT,consumer,False
C0002082,2019-04-17,NC,consumer,True
C0002083,2020-07-29,NC,consumer,True
C0002084,2019-09-16,WA,consumer,True
C0002085,2025-04-23,NC,consumer,True
C0002086,2018-09-10,UT,consumer,False
C0002087,2022-04-29,IL,small_business,True
C0002088,2021-10-10,NC,small_business,True
C0002089,2022-05-31,GA,small_business,True
C0002090,2022-09-26,NY,consumer,True
C0002091,2018-10-27,FL,consumer,True
C0002092,2020-07-18,NC,consumer,True
C0002093,2022-07-14,NC,small_business,True
C0002094,2018-11-14,FL,consumer,True
C0002095,2024-06-23,WA,consumer,True
C0002096,2024-06-25,CO,consumer,True
C0002097,2022-03-23,NV,consumer,False
C0002098,2024-06-07,CA,consumer,True
C0002099,2021-06-06,IL,consumer,True
C0002100,2022-06-30,NV,consumer,True
C0002101,2021-09-22,WA,consumer,True
C0002102,2019-02-07,NY,consumer,True
C0002103,2019-05-28,NC,consumer,True
C0002104,2022-05-02,GA,consumer,True
C0002105,2018-08-16,GA,small_business,True
C0002106,2023-01-13,AZ,consumer,True
C0002107,2020-07-28,IL,consumer,True
C0002108,2021-06-04,NV,consumer,True
C0002109,2025-03-05,GA,consumer,True
C0002110,2024-11-27,NY,consumer,True
C0002111,2021-10-02,AZ,small_business,True
C0002112,2021-02-12,UT,small_business,True
C0002113,2024-07-01,CA,consumer,True
C0002114,2022-01-31,NV,consumer,True
C0002115,2023-11-22,CO,consumer,False
C0002116,2018-11-30,NY,consumer,True
C0002117,2023-09-09,WA,consumer,True
C0002118,2022-07-04,WA,consumer,True
C0002119,2019-09-10,NV,consumer,True
C0002120,2024-02-17,GA,consumer,True
C0002121,2022-04-17,CA,consumer,True
C0002122,2023-11-06,NC,consumer,True
C0002123,2024-08-15,WA,consumer,True
C0002124,2020-01-21,NY,consumer,True
C0002125,2024-06-23,UT,small_business,True
C0002126,2025-12-06,CO,consumer,True
C0002127,2022-02-18,GA,consumer,True
C0002128,2023-10-04,GA,consumer,True
C0002129,2024-03-02,CA,small_business,True
C0002130,2021-05-22,WA,consumer,True
C0002131,2024-06-09,CO,consumer,True
C0002132,2021-04-26,NC,enterprise,True
C0002133,2025-01-28,NC,small_business,False
C0002134,2024-03-25,IL,consumer,True
C0002135,2022-04-22,AZ,consumer,True
C0002136,2019-05-28,NY,small_business,True
C0002137,2024-08-13,TX,consumer,False
C0002138,2023-02-11,GA,consumer,True
C0002139,2022-07-27,TX,consumer,True
C0002140,2023-10-01,AZ,consumer,True
C0002141,2025-12-13,GA,consumer,True
C0002142,2022-02-16,NV,consumer,True
C0002143,2021-01-31,NY,small_business,True
C0002144,2024-12-24,GA,consumer,True
C0002145,2023-03-11,CA,consumer,True
C0002146,2021-09-30,AZ,small_business,True
C0002147,2019-06-15,NV,consumer,True
C0002148,2021-09-19,NC,small_business,True
C0002149,2025-06-27,NC,consumer,True
C0002150,2020-04-11,NY,small_business,False
C0002151,2025-09-01,TX,consumer,True
C0002152,2025-05-08,NY,consumer,True
C0002153,2024-10-06,FL,consumer,True
C0002154,2020-07-12,UT,consumer,False
C0002155,2024-05-08,NV,consumer,True
C0002156,2023-07-24,NY,consumer,True
C0002157,2025-03-06,CO,consumer,True
C0002158,2021-04-10,NV,consumer,True
C0002159,2022-12-12,WA,consumer,True
C0002160,2025-06-24,AZ,small_business,True
C0002161,2025-04-21,GA,small_business,True
C0002162,2025-07-31,NV,enterprise,True
C0002163,2018-10-24,UT,consumer,True
C0002164,2018-03-29,IL,consumer,True
C0002165,2018-10-04,NC,consumer,True
C0002166,2025-12-14,AZ,consumer,True
C0002167,2021-04-30,FL,consumer,True
C0002168,2022-11-02,GA,consumer,True
C0002169,2021-05-01,NY,consumer,True
C0002170,2018-08-04,IL,consumer,True
C0002171,2025-04-15,IL,small_business,True
C0002172,2021-12-22,GA,consumer,True
C0002173,2020-06-09,IL,consumer,True
C0002174,2018-05-25,CO,consumer,True
C0002175,2018-12-06,IL,small_business,True
C0002176,2022-05-22,CO,small_business,True
C0002177,2024-02-22,NV,small_business,True
C0002178,2019-06-26,UT,consumer,True
C0002179,2022-03-29,GA,consumer,True
C0002180,2020-12-10,FL,consumer,True
C0002181,2023-03-24,TX,consumer,True
C0002182,2020-06-08,GA,consumer,True
C0002183,2025-01-26,CO,small_business,True
C0002184,2022-10-25,NY,small_business,True
C0002185,2019-05-29,IL,consumer,True
C0002186,2024-07-29,NV,consumer,True
C0002187,2023-02-25,CO,consumer,True
C0002188,2025-06-27,TX,consumer,True
C0002189,2025-05-18,UT,consumer,True
C0002190,2020-08-18,UT,consumer,True
C0002191,2023-07-15,GA,consumer,True
C0002192,2022-07-22,GA,small_business,True
C0002193,2021-06-21,CA,consumer,True
C0002194,2018-01-18,GA,consumer,False
C0002195,2024-07-04,UT,consumer,True
C0002196,2020-12-22,NY,consumer,True
C0002197,2018-07-20,FL,consumer,True
C0002198,2025-09-06,WA,consumer,False
C0002199,2021-03-15,WA,consumer,True
C0002200,2018-12-14,AZ,small_business,True
C0002201,2021-06-29,WA,consumer,True
C0002202,2024-12-14,NY,consumer,True
C0002203,2023-12-29,UT,small_business,True
C0002204,2023-03-21,WA,consumer,True
C0002205,2020-05-18,FL,consumer,True
C0002206,2020-05-08,NC,consumer,True
C0002207,2020-02-06,CA,consumer,True
C0002208,2024-03-22,GA,consumer,True
C0002209,2024-06-08,AZ,consumer,True
C0002210,2020-04-24,FL,consumer,True
C0002211,2020-05-29,GA,consumer,False
C0002212,2025-02-25,NV,small_business,True
C0002213,2025-10-17,CA,consumer,True
C0002214,2018-08-30,NC,consumer,True
C0002215,2020-01-19,WA,enterprise,True
C0002216,2018-12-14,NY,enterprise,True
C0002217,2020-11-12,NY,consumer,True
C0002218,2023-12-31,GA,consumer,True
C0002219,2022-09-10,FL,consumer,True
C0002220,2021-08-04,IL,consumer,False
C0002221,2019-08-30,IL,consumer,True
C0002222,2019-03-07,GA,consumer,True
C0002223,2024-01-30,IL,consumer,True
C0002224,2022-02-08,CA,consumer,True
C0002225,2018-03-02,CA,small_business,True
C0002226,2020-05-17,NC,consumer,True
C0002227,2023-06-06,WA,consumer,True
C0002228,2022-05-24,NC,consumer,True
C0002229,2023-10-30,TX,consumer,True
C0002230,2023-12-12,TX,small_business,True
C0002231,2018-11-22,WA,small_business,True
C0002232,2024-11-06,UT,consumer,True
C0002233,2022-10-11,TX,consumer,True
C0002234,2018-06-22,CA,consumer,True
C0002235,2025-08-25,AZ,small_business,False
C0002236,2022-09-26,UT,small_business,False
C0002237,2019-11-27,NY,consumer,False
C0002238,2025-11-12,NV,consumer,True
C0002239,2018-04-09,CA,consumer,True
C0002240,2021-09-04,NV,consumer,True
C0002241,2018-04-27,CO,consumer,False
C0002242,2024-02-26,GA,consumer,True
C0002243,2024-03-11,NC,consumer,True
C0002244,2018-10-12,FL,consumer,True
C0002245,2020-05-01,NY,consumer,True
C0002246,2024-12-25,CA,consumer,True
C0002247,2020-02-05,IL,consumer,True
C0002248,2022-08-27,IL,consumer,True
C0002249,2022-05-08,FL,consumer,True
C0002250,2025-02-06,CO,consumer,True
C0002251,2023-12-16,WA,consumer,True
C0002252,2024-04-17,TX,small_business,False
C0002253,2018-09-20,IL,consumer,True
C0002254,2024-12-13,TX,small_business,True
C0002255,2021-08-17,NC,consumer,True
C0002256,2018-06-17,IL,consumer,True
C0002257,2018-10-07,UT,consumer,True
C0002258,2023-09-21,WA,consumer,True
C0002259,2025-02-08,CO,consumer,True
C0002260,2019-07-30,GA,consumer,True
C0002261,2020-05-08,AZ,consumer,True
C0002262,2020-02-16,NV,consumer,True
C0002263,2025-02-15,CA,consumer,True
C0002264,2020-08-06,GA,consumer,True
C0002265,2023-03-15,CA,consumer,False
C0002266,2022-09-23,IL,consumer,True
C0002267,2021-04-11,FL,small_business,True
C0002268,2023-01-08,GA,consumer,True
C0002269,2019-08-26,NY,consumer,True
C0002270,2025-06-12,FL,consumer,True
C0002271,2025-04-28,UT,consumer,True
C0002272,2018-02-07,NY,consumer,True
C0002273,2021-11-10,NY,consumer,True
C0002274,2019-07-19,UT,consumer,True
C0002275,2021-08-03,FL,consumer,True
C0002276,2020-11-23,AZ,small_business,True
C0002277,2024-12-28,UT,small_business,True
C0002278,2024-07-16,IL,consumer,False
C0002279,2020-04-19,NV,small_business,True
C0002280,2022-05-25,IL,consumer,True
C0002281,2021-02-18,NY,consumer,True
C0002282,2022-02-04,FL,small_business,True
C0002283,2025-03-25,NC,consumer,True
C0002284,2024-01-29,CA,consumer,True
C0002285,2018-06-03,NV,small_business,True
C0002286,2023-03-28,NV,consumer,True
C0002287,2024-03-01,NC,small_business,True
C0002288,2020-04-26,NV,small_business,True
C0002289,2023-12-02,UT,enterprise,True
C0002290,2018-09-12,FL,consumer,True
C0002291,2018-10-01,UT,consumer,True
C0002292,2021-09-11,CO,small_business,True
C0002293,2021-04-21,WA,consumer,True
C0002294,2025-01-14,CO,consumer,True
C0002295,2024-08-07,NY,consumer,True
C0002296,2022-10-13,TX,consumer,True
C0002297,2022-05-07,NC,consumer,True
C0002298,2018-06-05,FL,consumer,True
C0002299,2019-07-08,IL,small_business,False
C0002300,2021-07-09,TX,consumer,True
C0002301,2021-05-25,FL,consumer,True
C0002302,2021-01-28,CO,consumer,True
C0002303,2021-12-31,NV,consumer,True
C0002304,2022-08-28,TX,consumer,True
C0002305,2021-02-13,IL,small_business,True
C0002306,2022-09-11,NY,consumer,True
C0002307,2018-11-10,CO,consumer,True
C0002308,2025-08-09,CA,consumer,True
C0002309,2022-02-22,AZ,consumer,True
C0002310,2020-09-14,TX,consumer,True
C0002311,2021-07-19,CO,small_business,True
C0002312,2021-04-06,WA,consumer,True
C0002313,2020-04-14,WA,small_business,True
C0002314,2022-11-27,GA,consumer,True
C0002315,2025-02-03,GA,consumer,True
C0002316,2025-02-01,GA,consumer,False
C0002317,2019-05-03,WA,consumer,False
C0002318,2023-08-24,NY,consumer,True
C0002319,2024-01-12,CA,small_business,True
C0002320,2021-10-06,CA,consumer,True
C0002321,2023-07-03,WA,small_business,True
C0002322,2024-07-06,FL,small_business,True
C0002323,2018-11-02,NV,consumer,True
C0002324,2021-11-18,NV,consumer,True
C0002325,2018-04-03,IL,small_business,True
C0002326,2025-09-14,NY,consumer,True
C0002327,2022-03-23,CA,consumer,True
C0002328,2020-04-04,AZ,consumer,True
C0002329,2018-07-06,GA,consumer,True
C0002330,2019-01-07,NV,consumer,True
C0002331,2020-04-02,UT,consumer,True
C0002332,2024-08-21,UT,consumer,True
C0002333,2025-11-07,GA,consumer,False
C0002334,2020-05-18,GA,consumer,True
C0002335,2020-09-19,CO,small_business,True
C0002336,2024-10-10,CA,consumer,True
C0002337,2018-10-22,WA,consumer,True
C0002338,2022-11-15,FL,consumer,True
C0002339,2022-10-18,NC,small_business,True
C0002340,2022-01-26,CO,consumer,True
C0002341,2024-09-05,NV,consumer,True
C0002342,2018-09-12,AZ,consumer,False
C0002343,2020-04-11,CA,small_business,True
C0002344,2024-04-15,UT,consumer,True
C0002345,2020-06-01,WA,consumer,True
C0002346,2018-07-12,FL,consumer,True
C0002347,2021-08-28,CA,small_business,True
C0002348,2025-09-19,CO,consumer,True
C0002349,2024-04-26,NC,small_business,True
C0002350,2025-01-04,WA,consumer,True
C0002351,2020-04-12,NV,consumer,True
C0002352,2020-06-03,TX,consumer,True
C0002353,2019-03-28,NC,small_business,True
C0002354,2019-01-09,TX,consumer,True
C0002355,2020-03-24,IL,consumer,True
C0002356,2025-01-30,NY,consumer,True
C0002357,2023-05-27,TX,consumer,True
C0002358,2021-11-02,NC,enterprise,True
C0002359,2021-10-07,TX,consumer,True
C0002360,2018-12-31,NY,consumer,True
C0002361,2021-12-02,TX,consumer,True
C0002362,2021-12-26,NV,consumer,True
C0002363,2024-02-14,NC,small_business,True
C0002364,2019-12-22,NY,consumer,True
C0002365,2024-11-26,TX,consumer,True
C0002366,2021-04-05,NY,small_business,True
C0002367,2018-06-22,AZ,consumer,True
C0002368,2023-02-13,CA,consumer,True
C0002369,2022-11-03,FL,consumer,True
C0002370,2025-04-26,TX,small_business,True
C0002371,2022-06-01,NV,consumer,True
C0002372,2024-05-27,IL,consumer,True
C0002373,2019-12-01,CA,consumer,True
C0002374,2019-04-16,WA,consumer,True
C0002375,2023-02-22,NV,consumer,True
C0002376,2021-10-25,FL,consumer,True
C0002377,2024-05-02,CA,consumer,True
C0002378,2021-12-07,NC,consumer,True
C0002379,2024-05-13,FL,small_business,True
C0002380,2025-11-29,GA,consumer,True
C0002381,2025-09-28,NY,consumer,False
C0002382,2018-09-11,FL,consumer,True
C0002383,2025-10-03,FL,consumer,True
C0002384,2022-01-31,WA,consumer,True
C0002385,2020-12-28,UT,small_business,True
C0002386,2025-04-23,AZ,consumer,True
C0002387,2019-05-09,NV,small_business,True
C0002388,2021-03-10,CA,consumer,True
C0002389,2024-08-29,NV,consumer,True
C0002390,2020-02-04,WA,consumer,True
C0002391,2025-06-23,GA,consumer,True
C0002392,2022-06-12,FL,small_business,True
C0002393,2022-02-04,AZ,consumer,True
C0002394,2020-07-23,IL,consumer,True
C0002395,2019-01-03,CA,consumer,True
C0002396,2025-05-31,CA,consumer,True
C0002397,2018-01-12,GA,small_business,True
C0002398,2018-09-05,NC,consumer,False
C0002399,2018-08-08,NY,small_business,True
C0002400,2019-08-27,TX,small_business,True
C0002401,2023-11-15,IL,consumer,False
C0002402,2018-09-02,FL,consumer,True
C0002403,2019-03-09,WA,consumer,True
C0002404,2023-09-10,CO,consumer,True
C0002405,2018-04-09,CO,consumer,True
C0002406,2020-05-05,GA,small_business,True
C0002407,2024-08-15,CO,consumer,True
C0002408,2025-03-13,IL,consumer,True
C0002409,2021-12-18,IL,small_business,True
C0002410,2025-02-22,CO,consumer,True
C0002411,2025-02-06,NC,consumer,False
C0002412,2025-06-27,AZ,small_business,True
C0002413,2019-12-24,WA,consumer,True
C0002414,2020-01-18,NY,consumer,True
C0002415,2023-04-11,TX,consumer,True
C0002416,2018-01-02,UT,consumer,True
C0002417,2020-02-14,NC,consumer,True
C0002418,2021-02-05,NY,consumer,True
C0002419,2025-02-10,FL,consumer,True
C0002420,2025-09-11,NC,consumer,False
C0002421,2020-09-25,TX,consumer,True
C0002422,2024-02-09,TX,consumer,True
C0002423,2022-05-10,CO,consumer,True
C0002424,2018-06-24,IL,consumer,True
C0002425,2021-03-08,UT,consumer,True
C0002426,2023-08-14,FL,consumer,False
C0002427,2023-08-24,CA,consumer,True
C0002428,2025-05-01,UT,consumer,True
C0002429,2023-01-08,TX,consumer,True
C0002430,2025-09-26,WA,consumer,True
C0002431,2021-08-14,CA,consumer,True
C0002432,2023-09-22,AZ,consumer,True
C0002433,2022-12-14,AZ,consumer,True
C0002434,2024-11-24,AZ,consumer,True
C0002435,2025-06-07,NV,consumer,True
C0002436,2024-09-23,UT,consumer,True
C0002437,2025-08-22,IL,consumer,True
C0002438,2020-11-12,CO,consumer,True
C0002439,2025-12-09,IL,consumer,True
C0002440,2018-10-17,CO,consumer,True
C0002441,2020-12-09,GA,enterprise,True
C0002442,2023-10-26,NC,consumer,True
C0002443,2022-12-15,NV,consumer,False
C0002444,2019-02-04,FL,consumer,True
C0002445,2023-06-11,CA,consumer,True
C0002446,2021-01-26,NY,consumer,True
C0002447,2024-05-11,FL,consumer,False
C0002448,2025-12-17,TX,consumer,True
C0002449,2019-08-14,NY,consumer,True
C0002450,2022-06-23,UT,small_business,True
C0002451,2018-03-23,NY,consumer,True
C0002452,2022-03-04,NC,enterprise,True
C0002453,2024-09-24,GA,small_business,True
C0002454,2025-07-30,NY,consumer,True
C0002455,2024-05-01,NC,consumer,True
C0002456,2020-04-09,FL,consumer,True
C0002457,2021-01-01,AZ,consumer,True
C0002458,2025-12-28,NY,consumer,True
C0002459,2024-04-28,UT,consumer,True
C0002460,2025-04-16,CO,consumer,True
C0002461,2019-12-21,WA,consumer,True
C0002462,2020-11-28,CA,consumer,True
C0002463,2024-08-05,FL,small_business,False
C0002464,2020-08-13,CO,consumer,True
C0002465,2024-01-12,UT,consumer,True
C0002466,2019-01-05,FL,consumer,True
C0002467,2018-07-02,NY,consumer,True
C0002468,2025-04-27,NC,consumer,True
C0002469,2020-06-03,NV,consumer,True
C0002470,2019-06-27,CA,consumer,True
C0002471,2020-01-15,FL,consumer,True
C0002472,2018-01-27,AZ,small_business,True
C0002473,2024-01-30,CA,enterprise,False
C0002474,2025-02-12,TX,small_business,True
C0002475,2018-02-19,NV,consumer,True
C0002476,2022-10-13,CO,small_business,True
C0002477,2020-11-30,IL,consumer,True
C0002478,2023-05-16,GA,small_business,True
C0002479,2023-08-09,NY,consumer,True
C0002480,2023-11-11,CA,consumer,False
C0002481,2018-05-14,WA,consumer,True
C0002482,2018-05-05,CA,consumer,True
C0002483,2025-07-23,TX,consumer,True
C0002484,2018-09-26,IL,consumer,True
C0002485,2022-01-20,NC,small_business,True
C0002486,2021-12-30,TX,small_business,False
C0002487,2021-01-11,NC,consumer,False
C0002488,2018-05-27,TX,consumer,True
C0002489,2019-05-04,NC,consumer,True
C0002490,2022-01-12,NC,consumer,True
C0002491,2018-11-17,CO,consumer,True
C0002492,2023-11-21,TX,consumer,True
C0002493,2024-11-16,AZ,consumer,True
C0002494,2023-04-04,IL,consumer,True
C0002495,2024-08-19,WA,consumer,True
C0002496,2022-12-06,FL,small_business,True
C0002497,2023-07-16,NV,consumer,True
C0002498,2018-05-16,AZ,consumer,True
C0002499,2022-05-12,AZ,consumer,True
C0002500,2019-11-23,FL,consumer,False
C0002501,2019-06-26,NC,small_business,True
C0002502,2025-03-05,NY,consumer,True
C0002503,2024-08-11,WA,consumer,False
C0002504,2018-12-26,NC,consumer,True
