customer_id,email_domain,preferred_channel,primary_device,marketing_opt_in,risk_score,enriched_at,source_system
C0001829,gmail.com,email,android,True,0.099,2025-12-07,crm_sync
C0001830,gmail.com,push,ios,False,0.522,2025-05-08,ad_platform
C0001831,gmail.com,email,android,True,0.598,2025-09-27,crm_sync
C0001832,proton.me,email,ios,False,0.245,2025-05-21,support_tool
C0001833,gmail.com,sms,ios,True,0.93,2025-01-22,ad_platform
C0001834,gmail.com,email,ios,True,0.08,2025-01-23,crm_sync
C0001835,icloud.com,email,android,False,0.202,2025-05-20,support_tool
C0001836,company.com,email,android,True,0.065,2025-07-03,crm_sync
C0001837,outlook.com,email,android,True,0.805,2025-08-21,ad_platform
C0001838,yahoo.com,sms,android,False,0.711,2025-12-08,crm_sync
C0001839,yahoo.com,push,unknown,True,0.024,2025-08-21,support_tool
C0001840,company.com,sms,web,False,0.156,2025-04-17,support_tool
C0001841,outlook.com,push,ios,False,0.018,2025-12-30,crm_sync
C0001842,yahoo.com,email,ios,False,0.273,2025-07-21,ad_platform
C0001843,yahoo.com,sms,web,False,0.064,2025-03-07,ad_platform
C0001844,company.com,email,ios,True,0.065,2025-05-21,ad_platform
C0001845,icloud.com,push,ios,True,0.575,2025-08-18,support_tool
C0001846,proton.me,email,android,False,0.424,2025-03-21,ad_platform
C0001847,gmail.com,push,ios,True,0.657,2025-12-29,crm_sync
C0001848,outlook.com,email,android,False,0.444,2025-11-13,crm_sync
C0001849,gmail.com,email,ios,False,0.873,2025-01-07,crm_sync
C0001850,gmail.com,email,ios,False,0.921,2025-10-05,crm_sync
C0001851,company.com,sms,ios,True,0.01,2025-03-27,crm_sync
C0001852,outlook.com,sms,android,False,0.487,2025-02-08,data_vendor
C0001853,company.com,email,ios,True,0.291,2025-12-15,crm_sync
C0001854,gmail.com,email,ios,True,0.429,2025-01-27,ad_platform
C0001855,gmail.com,none,android,True,0.314,2025-04-27,ad_platform
C0001856,gmail.com,sms,ios,True,0.809,2025-06-04,ad_platform
C0001857,gmail.com,none,android,True,0.573,2025-11-21,ad_platform
C0001858,gmail.com,email,web,True,0.561,2025-12-31,ad_platform
C0001859,outlook.com,sms,android,False,0.155,2025-12-28,crm_sync
C0001860,gmail.com,email,web,False,0.991,2025-07-21,support_tool
C0001861,yahoo.com,push,web,True,0.218,2025-12-13,data_vendor
C0001862,company.com,email,android,False,0.386,2025-11-18,ad_platform
C0001863,gmail.com,sms,android,True,0.294,2025-06-08,ad_platform
C0001864,yahoo.com,email,ios,False,0.349,2025-10-09,ad_platform
C0001865,gmail.com,email,android,True,0.936,2025-01-31,ad_platform
C0001866,gmail.com,push,android,False,0.149,2025-01-23,support_tool
C0001867,outlook.com,push,ios,True,0.916,2025-09-13,support_tool
C0001868,yahoo.com,email,android,True,0.598,2025-11-08,support_tool
C0001869,outlook.com,push,android,False,0.473,2025-02-25,crm_sync
C0001870,gmail.com,email,web,True,0.564,2025-02-18,data_vendor
C0001871,proton.me,email,ios,True,0.186,2025-11-19,crm_sync
C0001872,proton.me,push,ios,True,0.255,2025-05-10,crm_sync
C0001873,outlook.com,push,web,True,0.059,2025-02-01,crm_sync
C0001874,outlook.com,email,android,False,0.872,2025-06-16,ad_platform
C0001875,icloud.com,none,ios,True,0.927,2025-05-02,support_tool
C0001876,yahoo.com,email,web,False,0.595,2025-02-19,crm_sync
C0001877,gmail.com,sms,android,True,0.089,2025-05-04,support_tool
C0001878,company.com,email,ios,True,0.703,2025-02-06,data_vendor
C0001879,gmail.com,email,ios,True,0.661,2025-06-12,crm_sync
C0001880,gmail.com,email,web,True,0.31,2025-08-26,support_tool
C0001881,gmail.com,sms,ios,True,0.745,2025-05-15,support_tool
C0001882,yahoo.com,sms,web,True,0.157,2025-12-05,ad_platform
C0001883,yahoo.com,sms,android,False,0.354,2025-10-02,ad_platform
C0001884,outlook.com,email,android,True,0.852,2025-11-12,crm_sync
C0001885,yahoo.com,email,ios,True,0.153,2025-02-13,support_tool
C0001886,company.com,email,ios,True,0.243,2025-03-02,support_tool
C0001887,proton.me,sms,ios,True,0.02,2025-12-02,data_vendor
C0001888,gmail.com,email,android,True,0.059,2025-07-09,ad_platform
C0001889,icloud.com,email,web,True,0.951,2025-11-22,ad_platform
C0001890,outlook.com,sms,web,False,0.122,2025-05-01,ad_platform
C0001891,gmail.com,email,android,False,0.444,2025-11-01,ad_platform
C0001892,company.com,email,android,True,0.478,2025-07-21,data_vendor
C0001893,yahoo.com,email,android,True,0.343,2025-07-02,crm_sync
C0001894,outlook.com,push,ios,True,0.358,2025-12-10,crm_sync
C0001895,gmail.com,push,android,False,0.546,2025-12-22,ad_platform
C0001896,gmail.com,email,android,True,0.496,2025-05-14,ad_platform
C0001897,yahoo.com,sms,web,False,0.485,2025-09-19,support_tool
C0001898,yahoo.com,none,unknown,True,0.296,2025-06-02,crm_sync
C0001899,icloud.com,email,ios,True,0.697,2025-01-22,crm_sync
C0001900,proton.me,email,ios,True,0.286,2025-09-02,support_tool
C0001901,gmail.com,push,android,True,0.886,2025-11-23,ad_platform
C0001902,gmail.com,push,ios,True,0.935,2025-05-22,crm_sync
C0001903,gmail.com,push,android,False,0.05,2025-12-20,crm_sync
C0001904,icloud.com,sms,android,True,0.403,2025-01-03,support_tool
C0001905,gmail.com,sms,web,True,0.313,2025-11-21,ad_platform
C0001906,gmail.com,sms,ios,False,0.263,2025-08-31,data_vendor
C0001907,gmail.com,email,android,True,0.593,2025-10-30,data_vendor
C0001908,outlook.com,none,android,True,0.33,2025-08-08,support_tool
C0001909,yahoo.com,push,ios,False,0.829,2025-03-21,ad_platform
C0001910,outlook.com,email,android,True,0.075,2025-10-09,crm_sync
C0001911,company.com,email,web,False,0.316,2025-06-25,crm_sync
C0001912,outlook.com,sms,web,True,0.311,2025-01-11,ad_platform
C0001913,gmail.com,none,ios,True,0.664,2025-12-28,support_tool
C0001914,gmail.com,none,ios,True,0.001,2025-09-23,ad_platform
C0001915,outlook.com,sms,ios,True,0.164,2025-08-09,ad_platform
C0001916,gmail.com,email,ios,False,0.161,2025-10-07,support_tool
C0001917,company.com,email,ios,True,0.756,2025-09-06,data_vendor
C0001918,company.com,email,ios,True,0.732,2025-01-11,support_tool
C0001919,gmail.com,email,android,True,0.589,2025-08-08,data_vendor
C0001920,company.com,email,ios,True,0.482,2025-11-08,crm_sync
C0001921,yahoo.com,push,android,True,0.388,2025-01-05,crm_sync
C0001922,gmail.com,sms,ios,False,0.666,2025-12-31,crm_sync
C0001923,outlook.com,email,ios,True,0.724,2025-09-11,ad_platform
C0001924,outlook.com,email,ios,True,0.336,2025-06-14,ad_platform
C0001925,outlook.com,push,android,True,0.041,2025-08-07,ad_platform
C0001926,company.com,none,android,False,0.971,2025-12-23,crm_sync
C0001927,icloud.com,email,ios,True,0.969,2025-12-12,ad_platform
C0001928,gmail.com,push,ios,True,0.134,2025-03-04,support_tool
C0001929,gmail.com,sms,ios,False,0.886,2025-08-10,crm_sync
C0001930,outlook.com,email,ios,True,0.645,2025-03-30,ad_platform
C0001931,gmail.com,sms,ios,True,0.264,2025-02-24,crm_sync
C0001932,yahoo.com,email,ios,True,0.574,2025-08-09,support_tool
C0001933,gmail.com,push,android,True,0.485,2025-07-27,support_tool
C0001934,yahoo.com,email,ios,True,0.697,2025-12-21,support_tool
C0001935,gmail.com,email,ios,True,0.197,2025-10-06,ad_platform
C0001936,yahoo.com,sms,web,True,0.202,2025-01-19,support_tool
C0001937,proton.me,push,ios,True,0.94,2025-08-09,crm_sync
C0001938,gmail.com,push,ios,True,0.998,2025-06-26,data_vendor
C0001939,icloud.com,sms,web,True,0.218,2025-03-20,data_vendor
C0001940,gmail.com,email,android,True,0.117,2025-04-09,ad_platform
C0001941,proton.me,sms,web,True,0.085,2025-06-01,crm_sync
C0001942,gmail.com,email,android,False,0.895,2025-03-02,support_tool
C0001943,outlook.com,push,android,True,0.51,2025-12-17,data_vendor
C0001944,yahoo.com,email,android,False,0.104,2025-04-15,data_vendor
C0001945,outlook.com,sms,ios,True,0.074,2025-02-05,crm_sync
C0001946,gmail.com,email,ios,True,0.386,2025-09-29,data_vendor
C0001947,gmail.com,email,android,False,0.018,2025-04-12,data_vendor
C0001948,gmail.com,push,web,True,0.154,2025-10-20,support_tool
C0001949,gmail.com,sms,android,True,0.265,2025-01-19,ad_platform
C0001950,proton.me,push,ios,True,0.282,2025-06-15,crm_sync
C0001951,yahoo.com,email,android,False,0.771,2025-11-05,crm_sync
C0001952,yahoo.com,push,ios,False,0.235,2025-09-08,data_vendor
C0001953,company.com,sms,android,False,0.188,2025-08-27,crm_sync
C0001954,yahoo.com,sms,android,False,0.513,2025-09-18,support_tool
C0001955,outlook.com,none,unknown,False,0.92,2025-01-02,crm_sync
C0001956,icloud.com,email,android,True,0.795,2025-10-22,ad_platform
C0001957,gmail.com,email,web,False,0.964,2025-03-10,support_tool
C0001958,company.com,push,android,True,0.452,2025-07-06,ad_platform
C0001959,outlook.com,sms,ios,True,0.457,2025-07-18,crm_sync
C0001960,gmail.com,sms,ios,True,0.657,2025-02-26,crm_sync
C0001961,company.com,sms,ios,True,0.397,2025-08-14,ad_platform
C0001962,company.com,sms,android,True,0.481,2025-08-16,ad_platform
C0001963,gmail.com,sms,web,True,0.055,2025-01-14,support_tool
C0001964,outlook.com,sms,android,False,0.18,2025-08-26,crm_sync
C0001965,yahoo.com,email,ios,True,0.916,2025-05-06,support_tool
C0001966,gmail.com,email,android,True,0.958,2025-06-06,ad_platform
C0001967,yahoo.com,push,android,True,0.143,2025-07-22,data_vendor
C0001968,outlook.com,push,android,False,0.602,2025-05-26,support_tool
C0001969,icloud.com,push,ios,False,0.519,2025-02-15,crm_sync
C0001970,company.com,email,ios,True,0.529,2025-11-24,support_tool
C0001971,yahoo.com,email,ios,False,0.655,2025-05-07,ad_platform
C0001972,gmail.com,email,android,True,0.94,2025-01-10,crm_sync
C0001973,outlook.com,email,android,True,0.13,2025-12-17,crm_sync
C0001974,gmail.com,email,ios,False,0.07,2025-04-16,crm_sync
C0001975,gmail.com,sms,android,True,0.71,2025-02-19,crm_sync
C0001976,gmail.com,email,ios,True,0.003,2025-03-28,support_tool
C0001977,outlook.com,email,ios,True,0.59,2025-02-19,crm_sync
C0001978,gmail.com,push,android,False,0.348,2025-04-03,support_tool
C0001979,company.com,none,ios,False,0.698,2025-04-24,data_vendor
C0001980,icloud.com,email,ios,False,0.173,2025-06-29,support_tool
C0001981,icloud.com,email,web,True,0.03,2025-09-06,crm_sync
C0001982,outlook.com,push,ios,True,0.078,2025-12-24,data_vendor
C0001983,gmail.com,sms,web,True,0.908,2025-08-23,data_vendor
C0001984,gmail.com,sms,ios,False,0.81,2025-01-23,support_tool
C0001985,outlook.com,sms,android,False,0.454,2025-07-21,ad_platform
C0001986,gmail.com,sms,ios,True,0.521,2025-12-12,crm_sync
C0001987,outlook.com,sms,android,True,0.714,2025-11-01,support_tool
C0001988,outlook.com,email,ios,True,0.184,2025-11-29,data_vendor
C0001989,outlook.com,sms,android,True,0.219,2025-05-19,crm_sync
C0001990,gmail.com,none,web,False,0.639,2025-06-02,support_tool
C0001991,company.com,email,web,False,0.8,2025-01-30,ad_platform
C0001992,company.com,none,ios,True,0.808,2025-04-21,support_tool
C0001993,yahoo.com,email,android,True,0.059,2025-12-28,crm_sync
C0001994,gmail.com,email,android,False,0.294,2025-12-24,crm_sync
C0001995,gmail.com,email,ios,True,0.263,2025-12-11,ad_platform
C0001996,yahoo.com,sms,android,True,0.951,2025-02-25,crm_sync
C0001997,gmail.com,none,ios,True,0.892,2025-10-19,support_tool
C0001998,proton.me,push,android,True,0.335,2025-04-18,ad_platform
C0001999,gmail.com,email,web,True,0.858,2025-06-21,ad_platform
C0002000,company.com,email,ios,True,0.046,2025-05-06,data_vendor
C0002001,outlook.com,sms,web,True,0.592,2025-10-18,ad_platform
C0002002,gmail.com,sms,android,False,0.952,2025-02-26,crm_sync
C0002003,outlook.com,push,ios,False,0.917,2025-04-17,data_vendor
C0002004,gmail.com,email,ios,True,0.805,2025-12-23,support_tool
C0002005,company.com,email,android,True,0.607,2025-07-06,support_tool
C0002006,outlook.com,email,ios,True,0.161,2025-02-08,data_vendor
C0002007,icloud.com,email,web,False,0.547,2025-12-20,ad_platform
C0002008,gmail.com,sms,android,False,0.728,2025-11-09,crm_sync
C0002009,outlook.com,sms,web,False,0.227,2025-07-12,support_tool
C0002010,gmail.com,sms,android,True,0.483,2025-01-31,ad_platform
C0002011,gmail.com,email,android,True,0.528,2025-04-05,crm_sync
C0002012,gmail.com,push,android,True,0.495,2025-07-22,ad_platform
C0002013,yahoo.com,sms,ios,True,0.847,2025-07-17,crm_sync
C0002014,outlook.com,push,ios,True,0.462,2025-09-11,ad_platform
C0002015,outlook.com,email,ios,True,0.946,2025-10-14,crm_sync
C0002016,gmail.com,sms,ios,True,0.812,2025-08-05,crm_sync
C0002017,outlook.com,sms,ios,True,0.719,2025-11-13,support_tool
C0002018,yahoo.com,push,android,True,0.35,2025-11-27,ad_platform
C0002019,gmail.com,email,ios,False,0.985,2025-01-03,data_vendor
C0002020,gmail.com,sms,android,False,0.035,2025-04-18,crm_sync
C0002021,gmail.com,email,ios,True,0.238,2025-11-12,crm_sync
C0002022,outlook.com,push,ios,True,0.985,2025-02-21,ad_platform
C0002023,gmail.com,sms,ios,True,0.442,2025-12-19,crm_sync
C0002024,gmail.com,email,android,True,0.07,2025-03-10,ad_platform
C0002025,proton.me,sms,android,True,0.317,2025-04-15,data_vendor
C0002026,outlook.com,push,web,True,0.785,2025-12-31,ad_platform
C0002027,gmail.com,push,ios,False,0.681,2025-11-16,data_vendor
C0002028,outlook.com,sms,unknown,True,0.783,2025-01-09,crm_sync
C0002029,gmail.com,push,android,False,0.588,2025-06-17,crm_sync
C0002030,gmail.com,push,web,False,0.249,2025-03-09,crm_sync
C0002031,outlook.com,push,android,False,0.51,2025-02-25,crm_sync
C0002032,gmail.com,sms,ios,True,0.876,2025-12-21,support_tool
C0002033,company.com,email,android,False,0.386,2025-02-13,data_vendor
C0002034,gmail.com,email,ios,False,0.962,2025-09-12,crm_sync
C0002035,gmail.com,email,android,True,0.867,2025-11-09,data_vendor
C0002036,yahoo.com,email,web,True,0.597,2025-03-11,ad_platform
C0002037,icloud.com,push,android,True,0.58,2025-04-18,support_tool
C0002038,gmail.com,email,web,False,0.369,2025-06-25,crm_sync
C0002039,yahoo.com,email,android,True,0.394,2025-08-29,support_tool
C0002040,gmail.com,email,web,False,0.316,2025-10-17,ad_platform
C0002041,gmail.com,none,ios,True,0.622,2025-08-06,support_tool
C0002042,gmail.com,push,android,False,0.827,2025-02-07,data_vendor
C0002043,gmail.com,email,android,False,0.574,2025-10-20,crm_sync
C0002044,gmail.com,email,ios,True,0.443,2025-01-13,crm_sync
C0002045,outlook.com,push,unknown,True,0.551,2025-08-15,crm_sync
C0002046,icloud.com,email,ios,True,0.417,2025-11-10,ad_platform
C0002047,yahoo.com,push,ios,True,0.905,2025-03-17,ad_platform
C0002048,yahoo.com,sms,ios,True,0.93,2025-04-12,ad_platform
C0002049,gmail.com,push,android,True,0.825,2025-10-05,support_tool
C0002050,yahoo.com,email,android,True,0.321,2025-04-16,ad_platform
C0002051,gmail.com,email,ios,True,0.566,2025-11-28,data_vendor
C0002052,gmail.com,sms,android,False,0.554,2025-10-18,support_tool
C0002053,icloud.com,sms,android,True,0.831,2025-12-20,crm_sync
C0002054,gmail.com,push,android,True,0.004,2025-12-20,ad_platform
C0002055,yahoo.com,push,android,True,0.602,2025-10-19,support_tool
C0002056,yahoo.com,email,ios,False,0.215,2025-07-06,data_vendor
C0002057,gmail.com,email,ios,True,0.429,2025-06-07,crm_sync
C0002058,yahoo.com,push,android,True,0.492,2025-05-07,crm_sync
C0002059,gmail.com,push,ios,True,0.852,2025-12-14,crm_sync
C0002060,gmail.com,email,ios,True,0.287,2025-10-28,crm_sync
C0002061,yahoo.com,email,web,True,0.197,2025-06-27,data_vendor
C0002062,proton.me,sms,android,True,0.442,2025-10-31,ad_platform
C0002063,gmail.com,none,web,True,0.65,2025-10-11,ad_platform
C0002064,outlook.com,email,ios,True,0.059,2025-08-12,crm_sync
C0002065,gmail.com,email,ios,False,0.841,2025-08-20,crm_sync
C0002066,yahoo.com,sms,android,True,0.068,2025-05-09,crm_sync
C0002067,gmail.com,sms,android,True,0.44,2025-06-14,data_vendor
C0002068,gmail.com,push,ios,False,0.525,2025-08-02,data_vendor
C0002069,company.com,email,android,True,0.39,2025-03-03,crm_sync
C0002070,outlook.com,email,web,False,0.208,2025-03-05,crm_sync
C0002071,yahoo.com,none,android,True,0.891,2025-05-20,data_vendor
C0002072,gmail.com,none,android,True,0.951,2025-11-12,support_tool
C0002073,gmail.com,push,android,True,0.31,2025-01-18,ad_platform
C0002074,outlook.com,email,android,True,0.922,2025-06-17,support_tool
C0002075,gmail.com,email,ios,True,0.424,2025-09-15,support_tool
C0002076,gmail.com,sms,android,True,0.728,2025-04-02,crm_sync
C0002077,gmail.com,email,web,True,0.407,2025-09-24,crm_sync
C0002078,icloud.com,email,ios,True,0.432,2025-07-26,crm_sync
C0002079,gmail.com,email,android,False,0.262,2025-08-22,ad_platform
C0002080,yahoo.com,push,ios,False,0.373,2025-02-22,crm_sync
C0002081,gmail.com,sms,android,True,0.322,2025-10-26,crm_sync
C0002082,gmail.com,sms,android,True,0.032,2025-02-20,crm_sync
C0002083,gmail.com,none,ios,False,0.184,2025-10-21,ad_platform
C0002084,icloud.com,email,android,True,0.795,2025-05-17,ad_platform
C0002085,yahoo.com,push,ios,True,0.499,2025-08-18,ad_platform
C0002086,icloud.com,push,android,True,0.395,2025-08-24,ad_platform
C0002087,gmail.com,push,android,True,0.769,2025-12-30,support_tool
C0002088,yahoo.com,email,android,True,0.893,2025-08-08,support_tool
C0002089,gmail.com,email,android,True,0.31,2025-11-10,ad_platform
C0002090,yahoo.com,none,web,True,0.606,2025-02-27,support_tool
C0002091,company.com,email,web,True,0.714,2025-03-19,ad_platform
C0002092,gmail.com,email,ios,False,0.687,2025-11-09,data_vendor
C0002093,gmail.com,none,ios,True,0.68,2025-06-24,ad_platform
C0002094,outlook.com,sms,ios,False,0.161,2025-12-10,crm_sync
C0002095,outlook.com,none,web,True,0.26,2025-10-17,ad_platform
C0002096,gmail.com,sms,android,False,0.872,2025-06-20,crm_sync
C0002097,yahoo.com,push,android,True,0.385,2025-12-09,support_tool
C0002098,gmail.com,email,android,False,0.552,2025-08-26,ad_platform
C0002099,gmail.com,email,android,True,0.666,2025-08-03,support_tool
C0002100,proton.me,sms,web,True,0.285,2025-01-15,ad_platform
C0002101,yahoo.com,none,ios,False,0.624,2025-10-18,ad_platform
C0002102,proton.me,push,web,True,0.263,2025-03-01,ad_platform
C0002103,outlook.com,sms,android,False,0.966,2025-06-03,crm_sync
C0002104,gmail.com,email,android,True,0.823,2025-03-07,data_vendor
C0002105,icloud.com,push,android,False,0.651,2025-11-03,support_tool
C0002106,gmail.com,email,web,True,0.88,2025-06-22,support_tool
C0002107,company.com,sms,android,False,0.545,2025-12-20,ad_platform
C0002108,gmail.com,push,ios,True,0.006,2025-04-22,data_vendor
C0002109,company.com,email,unknown,True,0.19,2025-12-28,support_tool
C0002110,gmail.com,push,android,True,0.671,2025-01-31,data_vendor
C0002111,gmail.com,sms,ios,True,0.066,2025-05-04,support_tool
C0002112,gmail.com,email,web,True,0.585,2025-11-03,crm_sync
C0002113,company.com,email,ios,False,0.54,2025-01-19,data_vendor
C0002114,gmail.com,email,web,True,0.316,2025-12-15,support_tool
C0002115,proton.me,none,android,False,0.595,2025-03-08,ad_platform
C0002116,gmail.com,email,android,True,0.296,2025-12-13,ad_platform
C0002117,icloud.com,push,ios,True,0.269,2025-02-14,ad_platform
C0002118,yahoo.com,push,android,False,0.397,2025-07-07,crm_sync
C0002119,icloud.com,email,android,True,0.478,2025-02-24,crm_sync
C0002120,outlook.com,email,android,True,0.594,2025-09-28,crm_sync
C0002121,outlook.com,email,web,True,0.18,2025-08-03,crm_sync
C0002122,gmail.com,sms,ios,False,0.899,2025-07-16,ad_platform
C0002123,gmail.com,push,web,False,0.466,2025-05-30,crm_sync
C0002124,gmail.com,push,ios,False,0.539,2025-01-24,support_tool
C0002125,proton.me,sms,ios,False,0.369,2025-08-26,crm_sync
C0002126,yahoo.com,email,android,False,0.659,2025-12-17,support_tool
C0002127,gmail.com,push,ios,True,0.264,2025-11-03,ad_platform
C0002128,yahoo.com,push,android,False,0.474,2025-04-14,support_tool
C0002129,outlook.com,sms,web,False,0.561,2025-04-18,ad_platform
C0002130,outlook.com,email,android,False,0.791,2025-08-17,data_vendor
C0002131,outlook.com,email,ios,False,0.059,2025-11-26,crm_sync
C0002132,outlook.com,email,ios,True,0.053,2025-11-08,support_tool
C0002133,proton.me,push,android,True,0.537,2025-02-23,crm_sync
C0002134,gmail.com,sms,web,False,0.529,2025-09-30,ad_platform
C0002135,gmail.com,none,android,False,0.98,2025-01-30,support_tool
C0002136,company.com,email,android,True,0.22,2025-02-01,ad_platform
C0002137,proton.me,email,android,False,0.951,2025-07-18,crm_sync
C0002138,gmail.com,push,android,True,0.031,2025-01-22,crm_sync
C0002139,outlook.com,push,ios,False,0.79,2025-04-20,ad_platform
C0002140,yahoo.com,email,ios,True,0.595,2025-08-09,support_tool
C0002141,outlook.com,push,android,True,0.131,2025-11-18,ad_platform
C0002142,proton.me,email,android,False,0.576,2025-01-06,data_vendor
C0002143,yahoo.com,push,ios,True,0.782,2025-09-18,ad_platform
C0002144,icloud.com,email,android,True,0.897,2025-08-14,crm_sync
C0002145,gmail.com,email,android,False,0.609,2025-07-09,support_tool
C0002146,outlook.com,sms,android,True,0.936,2025-03-26,support_tool
C0002147,gmail.com,push,android,True,0.122,2025-03-27,crm_sync
C0002148,company.com,push,ios,True,0.359,2025-09-16,support_tool
C0002149,gmail.com,sms,android,True,0.325,2025-01-08,crm_sync
C0002150,gmail.com,none,ios,True,0.815,2025-12-27,ad_platform
C0002151,yahoo.com,email,web,False,0.2,2025-02-24,support_tool
C0002152,gmail.com,email,android,False,0.038,2025-08-14,support_tool
C0002153,yahoo.com,sms,android,True,0.865,2025-07-20,data_vendor
C0002154,gmail.com,none,android,True,0.509,2025-04-01,support_tool
C0002155,yahoo.com,none,ios,True,0.873,2025-11-03,crm_sync
C0002156,gmail.com,email,android,True,0.229,2025-04-30,data_vendor
C0002157,gmail.com,sms,android,True,0.703,2025-10-27,crm_sync
C0002158,gmail.com,push,web,False,0.54,2025-01-30,crm_sync
C0002159,gmail.com,email,web,False,0.442,2025-07-31,support_tool
C0002160,gmail.com,email,web,False,0.325,2025-06-08,crm_sync
C0002161,outlook.com,none,web,True,0.136,2025-07-26,ad_platform
C0002162,outlook.com,email,android,True,0.092,2025-05-05,support_tool
C0002163,outlook.com,push,ios,True,0.302,2025-09-16,crm_sync
C0002164,outlook.com,email,ios,True,0.76,2025-07-24,ad_platform
C0002165,icloud.com,email,android,False,0.788,2025-01-29,data_vendor
C0002166,company.com,sms,ios,False,0.412,2025-12-16,crm_sync
C0002167,proton.me,email,web,True,0.304,2025-10-01,data_vendor
C0002168,company.com,push,ios,True,0.006,2025-02-26,support_tool
C0002169,gmail.com,sms,android,True,0.97,2025-08-10,crm_sync
C0002170,outlook.com,push,ios,True,0.899,2025-05-23,support_tool
C0002171,icloud.com,email,ios,False,0.856,2025-05-24,ad_platform
C0002172,outlook.com,none,ios,False,0.493,2025-03-12,ad_platform
C0002173,yahoo.com,email,android,True,0.459,2025-11-29,crm_sync
C0002174,gmail.com,none,android,True,0.554,2025-01-16,support_tool
C0002175,company.com,sms,android,True,0.838,2025-07-10,crm_sync
C0002176,gmail.com,push,ios,True,0.55,2025-06-09,crm_sync
C0002177,gmail.com,email,ios,True,0.793,2025-05-19,data_vendor
C0002178,outlook.com,email,android,True,0.437,2025-10-07,support_tool
C0002179,yahoo.com,push,web,True,0.038,2025-01-02,ad_platform
C0002180,outlook.com,push,android,True,0.328,2025-07-11,crm_sync
C0002181,gmail.com,email,android,False,0.165,2025-09-11,support_tool
C0002182,company.com,none,android,True,0.435,2025-05-31,ad_platform
C0002183,icloud.com,email,android,True,0.241,2025-10-18,support_tool
C0002184,outlook.com,push,ios,True,0.904,2025-11-20,crm_sync
C0002185,proton.me,push,ios,True,0.345,2025-02-12,data_vendor
C0002186,gmail.com,none,unknown,True,0.947,2025-09-02,crm_sync
C0002187,gmail.com,email,android,False,0.245,2025-06-27,data_vendor
C0002188,outlook.com,email,ios,True,0.594,2025-09-03,data_vendor
C0002189,gmail.com,email,android,True,0.319,2025-05-18,ad_platform
C0002190,gmail.com,email,android,True,0.707,2025-06-16,crm_sync
C0002191,yahoo.com,sms,ios,True,0.321,2025-12-15,crm_sync
C0002192,icloud.com,sms,android,True,0.034,2025-11-07,support_tool
C0002193,yahoo.com,email,android,True,0.698,2025-06-07,data_vendor
C0002194,gmail.com,sms,ios,True,0.039,2025-10-10,data_vendor
C0002195,proton.me,push,web,False,0.982,2025-09-12,crm_sync
C0002196,company.com,email,web,True,0.753,2025-01-09,support_tool
C0002197,yahoo.com,push,ios,True,0.216,2025-01-03,data_vendor
C0002198,gmail.com,sms,android,False,0.919,2025-09-27,crm_sync
C0002199,gmail.com,sms,ios,True,0.326,2025-10-24,data_vendor
C0002200,gmail.com,none,ios,False,0.756,2025-04-25,ad_platform
C0002201,proton.me,none,android,True,0.118,2025-06-14,support_tool
C0002202,gmail.com,email,ios,True,0.761,2025-03-17,crm_sync
C0002203,gmail.com,email,ios,False,0.622,2025-10-07,support_tool
C0002204,outlook.com,email,web,True,0.737,2025-08-19,data_vendor
C0002205,gmail.com,email,android,True,0.599,2025-01-19,ad_platform
C0002206,proton.me,email,ios,False,0.623,2025-10-22,data_vendor
C0002207,icloud.com,email,ios,False,0.449,2025-10-13,crm_sync
C0002208,gmail.com,push,android,False,0.775,2025-12-10,ad_platform
C0002209,yahoo.com,email,web,False,0.9,2025-01-11,ad_platform
C0002210,gmail.com,email,android,False,0.485,2025-04-25,crm_sync
C0002211,proton.me,sms,android,True,0.914,2025-10-08,crm_sync
C0002212,proton.me,sms,ios,True,0.688,2025-12-31,crm_sync
C0002213,gmail.com,push,android,True,0.647,2025-11-08,ad_platform
C0002214,gmail.com,sms,ios,False,0.582,2025-05-13,crm_sync
C0002215,outlook.com,email,android,True,0.364,2025-11-11,ad_platform
C0002216,proton.me,push,android,True,0.761,2025-11-28,crm_sync
C0002217,outlook.com,sms,ios,False,0.957,2025-06-17,crm_sync
C0002218,gmail.com,email,android,False,0.057,2025-03-23,ad_platform
C0002219,yahoo.com,none,android,True,0.943,2025-02-04,ad_platform
C0002220,outlook.com,email,android,True,0.278,2025-05-22,crm_sync
C0002221,outlook.com,push,ios,True,0.661,2025-11-13,support_tool
C0002222,outlook.com,email,ios,True,0.604,2025-04-17,crm_sync
C0002223,gmail.com,sms,android,False,0.387,2025-06-27,crm_sync
C0002224,gmail.com,push,ios,False,0.004,2025-10-01,ad_platform
C0002225,proton.me,sms,ios,True,0.307,2025-09-14,support_tool
C0002226,gmail.com,sms,ios,True,0.372,2025-11-03,ad_platform
C0002227,gmail.com,email,ios,True,0.427,2025-12-22,crm_sync
C0002228,gmail.com,email,android,True,0.382,2025-10-17,crm_sync
C0002229,company.com,none,ios,True,0.331,2025-04-17,crm_sync
C0002230,gmail.com,email,ios,True,0.912,2025-06-17,data_vendor
C0002231,gmail.com,push,ios,True,0.426,2025-05-02,data_vendor
C0002232,gmail.com,none,web,False,0.009,2025-11-23,support_tool
C0002233,proton.me,email,android,False,0.071,2025-05-27,crm_sync
C0002234,gmail.com,none,android,False,0.1,2025-02-25,data_vendor
