customer_id,customer_since,state,segment,is_active
C0001498,2018-10-05,NC,consumer,True
C0001499,2019-07-16,NV,small_business,True
C0001500,2021-02-09,WA,consumer,True
C0001501,2024-10-03,AZ,consumer,True
C0001502,2018-08-20,CO,consumer,True
C0001503,2019-07-13,GA,consumer,True
C0001504,2021-05-07,FL,consumer,True
C0001505,2019-10-24,GA,consumer,True
C0001506,2018-08-19,CA,small_business,True
C0001507,2022-06-22,UT,consumer,True
C0001508,2018-07-13,WA,small_business,True
C0001509,2023-09-20,UT,consumer,True
C0001510,2018-11-01,IL,consumer,True
C0001511,2021-07-09,CO,consumer,True
C0001512,2021-02-12,NC,consumer,True
C0001513,2023-12-31,TX,small_business,True
C0001514,2024-02-07,FL,consumer,True
C0001515,2021-10-13,AZ,consumer,True
C0001516,2020-04-03,CA,consumer,False
C0001517,2024-11-16,CA,consumer,True
C0001518,2023-12-07,CO,consumer,True
C0001519,2020-01-25,WA,consumer,True
C0001520,2019-11-13,FL,consumer,False
C0001521,2025-01-09,AZ,enterprise,True
C0001522,2020-04-18,FL,consumer,True
C0001523,2019-02-27,UT,consumer,True
C0001524,2021-10-08,TX,consumer,False
C0001525,2022-06-28,UT,consumer,True
C0001526,2018-08-07,GA,consumer,True
C0001527,2025-06-14,GA,enterprise,True
C0001528,2021-08-03,FL,small_business,True
C0001529,2023-01-31,NC,consumer,True
C0001530,2022-09-01,CA,consumer,True
C0001531,2025-05-11,NC,consumer,True
C0001532,2024-08-04,CA,consumer,False
C0001533,2021-02-22,NC,consumer,True
C0001534,2018-06-13,NV,consumer,True
C0001535,2023-01-16,CO,small_business,True
C0001536,2024-05-24,WA,small_business,False
C0001537,2024-10-21,FL,consumer,True
C0001538,2022-07-22,NY,small_business,True
C0001539,2022-05-03,CO,consumer,True
C0001540,2022-08-16,NV,consumer,True
C0001541,2019-03-10,IL,consumer,True
C0001542,2018-05-30,UT,consumer,True
C0001543,2021-09-15,GA,consumer,True
C0001544,2025-01-13,WA,small_business,True
C0001545,2020-05-14,UT,consumer,True
C0001546,2020-03-20,UT,consumer,True
C0001547,2025-12-15,CO,consumer,True
C0001548,2022-05-15,FL,small_business,True
C0001549,2018-09-25,WA,consumer,True
C0001550,2022-04-22,WA,consumer,True
C0001551,2018-04-11,TX,small_business,True
C0001552,2025-04-11,NV,consumer,True
C0001553,2024-04-26,AZ,consumer,True
C0001554,2022-10-23,CO,small_business,True
C0001555,2025-11-03,AZ,consumer,True
C0001556,2025-12-04,NY,enterprise,True
C0001557,2020-12-22,NY,small_business,True
C0001558,2019-11-09,NY,small_business,True
C0001559,2020-03-14,CA,consumer,True
C0001560,2023-04-18,FL,consumer,True
C0001561,2019-12-22,WA,small_business,True
C0001562,2022-08-12,AZ,consumer,True
C0001563,2021-12-26,GA,small_business,True
C0001564,2022-02-08,NV,small_business,True
C0001565,2024-04-09,TX,consumer,True
C0001566,2023-01-07,NV,consumer,True
C0001567,2022-05-09,CO,consumer,True
C0001568,2022-05-27,IL,consumer,True
C0001569,2021-02-18,CO,consumer,True
C0001570,2020-09-10,UT,consumer,True
C0001571,2024-08-11,IL,consumer,True
C0001572,2023-02-17,CO,consumer,True
C0001573,2020-12-07,FL,consumer,True
C0001574,2018-09-01,TX,consumer,True
C0001575,2024-06-17,CO,consumer,True
C0001576,2021-10-30,NV,consumer,True
C0001577,2024-04-12,NY,small_business,True
C0001578,2021-08-15,CA,small_business,True
C0001579,2023-03-27,UT,consumer,True
C0001580,2019-09-15,AZ,consumer,True
C0001581,2019-06-13,AZ,consumer,True
C0001582,2022-07-17,CO,consumer,False
C0001583,2023-12-28,GA,consumer,True
C0001584,2023-05-11,GA,consumer,True
C0001585,2023-07-26,WA,small_business,True
C0001586,2019-01-01,TX,small_business,True
C0001587,2024-01-17,NV,consumer,True
C0001588,2020-05-17,WA,consumer,True
C0001589,2022-06-17,CA,consumer,True
C0001590,2018-07-01,CA,consumer,True
C0001591,2019-01-31,CA,small_business,True
C0001592,2022-10-10,TX,consumer,False
C0001593,2025-09-07,AZ,consumer,True
C0001594,2018-08-27,WA,consumer,True
C0001595,2019-07-05,UT,small_business,True
C0001596,2019-11-01,AZ,small_business,True
C0001597,2023-08-28,IL,consumer,True
C0001598,2021-07-31,GA,enterprise,True
C0001599,2024-05-13,CO,consumer,True
C0001600,2021-08-12,TX,consumer,True
C0001601,2025-04-13,TX,consumer,True
C0001602,2018-04-07,GA,small_business,False
C0001603,2022-07-21,NC,consumer,False
C0001604,2025-07-29,TX,consumer,True
C0001605,2023-12-19,NY,consumer,True
C0001606,2019-11-03,NY,small_business,False
C0001607,2019-05-27,GA,small_business,True
C0001608,2022-11-17,NC,consumer,True
C0001609,2018-10-21,CA,consumer,True
C0001610,2019-10-11,AZ,consumer,True
C0001611,2022-03-26,IL,small_business,True
C0001612,2022-10-06,FL,consumer,True
C0001613,2025-02-14,UT,consumer,True
C0001614,2020-10-27,WA,consumer,True
C0001615,2019-11-26,NC,consumer,False
C0001616,2020-07-19,IL,consumer,True
C0001617,2022-08-25,CO,consumer,True
C0001618,2021-10-17,GA,consumer,True
C0001619,2018-04-06,GA,consumer,True
C0001620,2022-09-09,CA,consumer,True
C0001621,2024-02-08,NV,enterprise,True
C0001622,2022-10-13,AZ,consumer,True
C0001623,2022-03-11,NY,consumer,True
C0001624,2023-07-04,NY,consumer,True
C0001625,2022-02-08,UT,consumer,True
C0001626,2020-02-24,CO,consumer,True
C0001627,2019-03-14,CO,consumer,True
C0001628,2018-09-25,WA,consumer,True
C0001629,2021-03-09,AZ,consumer,True
C0001630,2020-01-10,FL,small_business,False
C0001631,2023-05-27,CA,consumer,True
C0001632,2020-08-11,NV,consumer,True
C0001633,2022-06-11,AZ,consumer,True
C0001634,2022-11-09,CO,consumer,True
C0001635,2023-11-27,NC,consumer,True
C0001636,2021-04-25,WA,consumer,True
C0001637,2020-11-18,CO,consumer,True
C0001638,2020-06-27,NY,small_business,True
C0001639,2023-05-15,NY,consumer,True
C0001640,2018-10-15,WA,consumer,False
C0001641,2023-03-01,AZ,consumer,True
C0001642,2022-10-09,WA,small_business,True
C0001643,2019-10-22,NV,consumer,True
C0001644,2018-11-18,NC,consumer,True
C0001645,2020-09-18,WA,consumer,True
C0001646,2022-02-18,NV,consumer,True
C0001647,2020-01-06,NY,consumer,False
C0001648,2023-07-04,NY,consumer,True
C0001649,2022-12-07,CA,enterprise,False
C0001650,2022-12-25,NY,small_business,True
C0001651,2021-01-31,TX,consumer,True
C0001652,2019-04-12,WA,small_business,True
C0001653,2021-12-08,NC,consumer,True
C0001654,2020-11-05,NC,consumer,False
C0001655,2024-06-26,NC,small_business,False
C0001656,2025-07-10,UT,consumer,True
C0001657,2018-03-26,UT,consumer,True
C0001658,2018-09-23,NC,consumer,True
C0001659,2021-08-29,NV,consumer,True
C0001660,2023-06-05,TX,consumer,True
C0001661,2018-12-09,CO,consumer,False
C0001662,2021-06-28,AZ,consumer,True
C0001663,2021-09-08,AZ,consumer,True
C0001664,2022-11-27,NV,consumer,True
C0001665,2024-04-18,NV,consumer,True
C0001666,2021-02-23,IL,consumer,True
C0001667,2018-09-20,GA,consumer,True
C0001668,2018-12-28,CA,consumer,True
C0001669,2023-05-08,IL,small_business,True
C0001670,2022-07-01,NY,enterprise,True
C0001671,2025-06-28,NC,consumer,True
C0001672,2018-01-18,GA,consumer,True
C0001673,2025-07-05,TX,small_business,True
C0001674,2024-11-28,UT,consumer,True
C0001675,2024-02-23,AZ,small_business,True
C0001676,2024-05-21,CA,consumer,True
C0001677,2019-03-10,TX,consumer,True
C0001678,2020-12-27,WA,consumer,True
C0001679,2019-02-06,NY,consumer,True
C0001680,2022-04-19,AZ,enterprise,True
C0001681,2021-05-13,AZ,consumer,True
C0001682,2022-03-21,CO,small_business,True
C0001683,2024-04-25,CO,small_business,True
C0001684,2025-10-31,WA,consumer,True
C0001685,2024-11-14,IL,consumer,True
C0001686,2018-05-08,WA,consumer,True
C0001687,2021-09-24,GA,consumer,True
C0001688,2020-05-19,NC,consumer,True
C0001689,2022-12-26,AZ,consumer,True
C0001690,2021-04-03,AZ,consumer,True
C0001691,2021-07-01,TX,consumer,True
C0001692,2024-04-18,AZ,consumer,True
C0001693,2024-04-06,CA,small_business,True
C0001694,2023-11-02,CO,consumer,True
C0001695,2020-03-27,CA,small_business,True
C0001696,2021-05-21,CO,small_business,True
C0001697,2021-07-06,NC,consumer,True
C0001698,2018-02-04,WA,consumer,True
C0001699,2022-07-13,NY,consumer,True
C0001700,2023-03-07,UT,consumer,True
C0001701,2018-01-01,NV,small_business,True
C0001702,2021-04-02,TX,small_business,True
C0001703,2019-09-29,AZ,consumer,True
C0001704,2018-12-08,AZ,consumer,True
C0001705,2025-08-14,FL,consumer,True
C0001706,2023-01-17,CA,consumer,True
C0001707,2025-08-02,UT,small_business,True
C0001708,2021-07-23,FL,consumer,True
C0001709,2018-07-14,FL,small_business,True
C0001710,2020-06-13,AZ,consumer,False
C0001711,2018-06-30,TX,consumer,True
C0001712,2020-02-25,FL,consumer,True
C0001713,2023-03-21,NY,consumer,True
C0001714,2022-03-01,WA,consumer,False
C0001715,2022-10-21,NC,consumer,True
C0001716,2019-12-25,NV,small_business,True
C0001717,2020-08-03,NC,consumer,False
C0001718,2021-02-22,TX,consumer,True
C0001719,2019-07-24,NV,consumer,True
C0001720,2025-07-13,UT,consumer,False
C0001721,2024-01-31,GA,consumer,True
C0001722,2021-10-27,NC,consumer,True
C0001723,2022-12-10,UT,consumer,True
C0001724,2020-01-11,IL,consumer,True
C0001725,2023-08-28,WA,consumer,True
C0001726,2022-03-03,NY,consumer,True
C0001727,2018-06-19,NY,consumer,True
C0001728,2025-05-02,UT,consumer,True
C0001729,2023-11-13,NV,consumer,True
C0001730,2024-12-04,CA,consumer,True
C0001731,2025-09-18,WA,consumer,True
C0001732,2023-06-01,NV,consumer,True
C0001733,2024-10-24,NY,consumer,True
C0001734,2025-03-10,NV,small_business,True
C0001735,2020-06-22,CO,consumer,True
C0001736,2024-01-19,TX,small_business,True
C0001737,2021-04-11,FL,small_business,True
C0001738,2023-06-10,NY,small_business,True
C0001739,2025-05-04,GA,consumer,True
C0001740,2021-06-03,UT,small_business,True
C0001741,2025-11-22,NY,consumer,True
C0001742,2019-03-13,UT,consumer,False
C0001743,2025-02-04,TX,consumer,True
C0001744,2023-11-08,UT,consumer,True
C0001745,2018-03-12,GA,consumer,True
C0001746,2023-01-27,NV,consumer,True
C0001747,2024-11-24,GA,consumer,True
C0001748,2025-09-27,GA,consumer,True
C0001749,2018-11-28,CO,consumer,True
C0001750,2020-07-26,WA,consumer,True
C0001751,2022-09-17,NV,consumer,True
C0001752,2025-01-04,CO,small_business,True
C0001753,2020-05-10,AZ,small_business,True
C0001754,2019-10-01,IL,consumer,True
C0001755,2024-06-25,NY,consumer,True
C0001756,2025-07-26,CA,consumer,True
C0001757,2018-04-14,GA,small_business,True
C0001758,2025-12-17,AZ,enterprise,True
C0001759,2023-03-31,NV,consumer,False
C0001760,2018-05-18,NV,consumer,True
C0001761,2021-08-09,CA,consumer,True
C0001762,2020-08-05,IL,consumer,True
C0001763,2021-06-08,CA,consumer,True
C0001764,2025-12-24,AZ,consumer,True
C0001765,2024-01-21,NC,consumer,True
C0001766,2025-09-28,UT,consumer,True
C0001767,2024-08-14,GA,small_business,True
C0001768,2023-05-13,NC,consumer,True
C0001769,2023-10-25,CA,consumer,True
C0001770,2019-01-28,IL,consumer,True
C0001771,2019-02-21,AZ,consumer,True
C0001772,2018-01-20,FL,consumer,True
C0001773,2023-10-07,UT,consumer,True
C0001774,2019-12-29,NC,consumer,True
C0001775,2021-06-16,FL,consumer,True
C0001776,2025-07-20,NV,consumer,True
C0001777,2025-10-11,AZ,small_business,True
C0001778,2024-06-08,FL,consumer,True
C0001779,2018-03-13,AZ,consumer,True
C0001780,2021-06-05,FL,consumer,True
C0001781,2025-08-24,NC,consumer,True
C0001782,2024-02-01,WA,consumer,True
C0001783,2018-07-09,NY,enterprise,True
C0001784,2025-03-19,AZ,enterprise,True
C0001785,2020-01-03,IL,consumer,True
C0001786,2020-05-25,GA,small_business,True
C0001787,2018-09-10,GA,small_business,True
C0001788,2024-12-28,WA,consumer,True
C0001789,2022-03-01,TX,consumer,True
C0001790,2020-02-27,NV,small_business,True
C0001791,2019-06-09,CA,consumer,True
C0001792,2020-08-17,NY,consumer,True
C0001793,2021-04-22,IL,consumer,True
C0001794,2018-05-11,WA,consumer,True
C0001795,2018-06-25,IL,consumer,True
C0001796,2019-04-13,FL,consumer,True
C0001797,2023-05-28,CO,consumer,True
C0001798,2022-05-28,NY,consumer,True
C0001799,2025-11-11,FL,consumer,True
C0001800,2018-03-11,NV,consumer,True
C0001801,2018-03-10,TX,consumer,True
C0001802,2022-05-13,TX,small_business,True
C0001803,2018-09-08,TX,consumer,True
C0001804,2019-05-12,WA,consumer,True
C0001805,2025-05-01,CO,small_business,True
C0001806,2023-12-27,NV,consumer,False
C0001807,2022-03-15,NC,consumer,True
C0001808,2019-01-09,CO,consumer,True
C0001809,2022-12-30,FL,consumer,True
C0001810,2019-08-28,NY,consumer,True
C0001811,2025-04-16,AZ,small_business,False
C0001812,2020-02-25,IL,consumer,True
C0001813,2018-03-18,WA,small_business,True
C0001814,2022-08-29,UT,consumer,True
C0001815,2020-08-01,CO,small_business,True
C0001816,2024-06-18,IL,small_business,True
C0001817,2021-01-31,UT,small_business,True
C0001818,2024-01-09,FL,consumer,True
C0001819,2023-08-27,NV,consumer,False
C0001820,2023-12-05,UT,consumer,True
C0001821,2022-11-30,NY,consumer,True
C0001822,2023-06-14,FL,consumer,True
C0001823,2024-02-10,CA,consumer,True
C0001824,2022-05-06,CA,small_business,True
C0001825,2023-04-28,NV,consumer,True
C0001826,2020-09-27,IL,consumer,True
C0001827,2024-06-08,CO,consumer,True
C0001828,2019-06-10,FL,small_business,True
C0001829,2018-03-26,UT,consumer,True
C0001830,2024-11-27,NV,small_business,True
C0001831,2024-08-24,UT,consumer,True
C0001832,2021-04-09,IL,consumer,True
C0001833,2022-06-26,TX,consumer,True
C0001834,2023-03-14,IL,consumer,True
C0001835,2018-12-16,IL,consumer,True
C0001836,2018-07-19,FL,small_business,True
C0001837,2022-03-31,UT,consumer,True
C0001838,2020-11-19,IL,consumer,True
C0001839,2021-04-07,TX,small_business,True
C0001840,2018-10-21,TX,consumer,True
C0001841,2019-07-30,IL,consumer,True
C0001842,2020-11-01,UT,enterprise,True
C0001843,2025-03-13,CA,consumer,True
C0001844,2023-11-12,CO,consumer,True
C0001845,2025-12-28,AZ,enterprise,True
C0001846,2020-09-23,IL,consumer,True
C0001847,2022-04-27,IL,small_business,True
C0001848,2023-06-15,CO,consumer,True
C0001849,2022-02-12,FL,consumer,True
C0001850,2018-12-26,NV,consumer,True
C0001851,2023-03-26,NV,consumer,True
C0001852,2021-01-29,UT,consumer,True
C0001853,2023-01-11,NV,consumer,True
C0001854,2021-04-12,CO,consumer,False
C0001855,2023-06-24,NV,consumer,True
C0001856,2022-01-26,AZ,small_business,True
C0001857,2018-12-15,NY,consumer,True
C0001858,2019-10-29,NV,consumer,True
C0001859,2022-01-06,CA,small_business,True
C0001860,2023-08-03,IL,consumer,True
C0001861,2019-10-06,TX,consumer,True
C0001862,2025-01-20,NC,consumer,True
C0001863,2020-04-11,UT,small_business,True
C0001864,2024-06-30,TX,small_business,True
C0001865,2025-08-23,CA,consumer,True
C0001866,2018-04-01,WA,consumer,True
C0001867,2025-11-23,NV,consumer,True
C0001868,2021-11-26,NY,consumer,True
C0001869,2021-03-11,TX,consumer,True
C0001870,2020-10-01,UT,consumer,True
C0001871,2025-11-11,CA,consumer,True
C0001872,2022-07-31,TX,consumer,True
C0001873,2021-01-19,NC,consumer,True
C0001874,2018-09-01,AZ,consumer,True
C0001875,2022-03-23,WA,consumer,True
C0001876,2023-11-01,TX,consumer,True
C0001877,2024-11-08,WA,consumer,False
C0001878,2021-05-01,TX,consumer,True
C0001879,2021-01-12,CO,consumer,True
C0001880,2025-07-19,IL,consumer,True
C0001881,2019-08-05,FL,consumer,True
C0001882,2018-02-25,AZ,consumer,True
C0001883,2021-05-01,WA,enterprise,True
C0001884,2021-05-04,IL,small_business,False
C0001885,2018-03-01,NY,consumer,True
C0001886,2021-11-22,UT,consumer,True
C0001887,2021-07-20,UT,consumer,True
C0001888,2024-08-23,GA,consumer,True
C0001889,2018-04-05,NY,enterprise,True
C0001890,2024-01-18,WA,consumer,True
C0001891,2018-04-18,GA,consumer,True
C0001892,2019-06-16,CO,consumer,False
C0001893,2025-04-19,FL,consumer,True
C0001894,2020-06-17,NC,consumer,False
C0001895,2023-02-14,CO,consumer,True
C0001896,2023-11-19,TX,consumer,True
C0001897,2021-05-17,UT,consumer,True
C0001898,2021-05-10,IL,consumer,True
C0001899,2021-05-25,UT,consumer,True
C0001900,2020-02-08,TX,consumer,True
C0001901,2021-12-19,GA,consumer,True
C0001902,2025-06-10,AZ,consumer,True
C0001903,2019-12-08,GA,consumer,True
C0001904,2024-09-27,FL,consumer,False
C0001905,2021-06-17,FL,consumer,True
C0001906,2020-11-03,UT,consumer,True
C0001907,2024-05-29,GA,consumer,True
C0001908,2022-05-24,CO,small_business,True
C0001909,2023-01-19,NY,consumer,True
C0001910,2025-06-06,CO,consumer,True
C0001911,2025-12-13,CO,consumer,True
C0001912,2019-09-25,WA,consumer,True
C0001913,2022-12-11,TX,consumer,True
C0001914,2025-04-08,GA,consumer,True
C0001915,2018-09-17,TX,consumer,True
C0001916,2025-01-26,WA,consumer,True
C0001917,2020-03-13,NV,consumer,True
C0001918,2023-10-23,CA,consumer,True
C0001919,2019-09-06,AZ,consumer,True
C0001920,2023-06-27,NC,consumer,False
C0001921,2023-03-25,NV,consumer,True
C0001922,2023-06-24,CA,consumer,True
C0001923,2018-09-25,AZ,consumer,True
C0001924,2022-05-09,FL,small_business,True
C0001925,2020-06-12,GA,small_business,True
C0001926,2022-08-28,AZ,consumer,True
C0001927,2025-08-24,GA,consumer,True
C0001928,2019-07-31,FL,consumer,True
C0001929,2022-08-29,TX,consumer,True
C0001930,2022-07-01,NV,consumer,True
C0001931,2019-03-19,AZ,consumer,True
C0001932,2023-05-19,WA,consumer,True
C0001933,2023-01-28,FL,small_business,True
C0001934,2021-11-18,IL,consumer,True
C0001935,2024-03-23,UT,enterprise,True
C0001936,2023-06-07,CO,consumer,False
C0001937,2019-11-14,IL,consumer,True
C0001938,2021-08-30,IL,consumer,True
C0001939,2019-06-27,UT,enterprise,True
C0001940,2024-06-04,GA,consumer,False
C0001941,2022-12-29,WA,consumer,True
C0001942,2023-10-07,FL,small_business,True
C0001943,2022-03-21,NC,consumer,True
C0001944,2018-09-18,TX,consumer,False
C0001945,2019-01-12,TX,small_business,False
C0001946,2024-02-25,GA,consumer,True
C0001947,2022-11-01,NV,consumer,True
C0001948,2020-04-11,NY,enterprise,True
C0001949,2022-11-20,NV,small_business,True
C0001950,2018-08-26,NY,consumer,True
C0001951,2021-01-06,UT,consumer,True
C0001952,2018-12-20,UT,consumer,True
C0001953,2021-11-01,UT,consumer,False
C0001954,2020-08-04,AZ,consumer,True
C0001955,2024-10-04,CA,consumer,True
C0001956,2022-03-12,IL,consumer,True
C0001957,2025-11-03,CO,consumer,True
C0001958,2020-08-22,NV,consumer,False
C0001959,2024-12-04,IL,small_business,True
C0001960,2019-08-18,NV,consumer,True
C0001961,2023-07-12,IL,consumer,True
C0001962,2024-02-25,WA,small_business,True
C0001963,2025-06-29,NY,small_business,True
C0001964,2020-12-27,AZ,consumer,True
C0001965,2024-01-16,NY,consumer,True
C0001966,2024-12-26,GA,consumer,True
C0001967,2021-05-15,CA,consumer,True
C0001968,2019-12-15,GA,small_business,True
C0001969,2022-07-22,CO,small_business,True
C0001970,2023-07-08,UT,enterprise,True
C0001971,2019-01-11,UT,enterprise,True
C0001972,2020-11-09,UT,consumer,True
C0001973,2022-09-09,FL,consumer,True
C0001974,2024-10-17,FL,enterprise,True
C0001975,2020-08-11,WA,consumer,True
C0001976,2023-03-03,WA,consumer,True
C0001977,2023-11-17,IL,consumer,True
C0001978,2023-06-05,TX,consumer,True
C0001979,2019-06-19,TX,consumer,True
C0001980,2018-09-29,WA,small_business,True
C0001981,2019-04-21,GA,consumer,True
C0001982,2024-01-04,CO,consumer,True
C0001983,2022-03-30,TX,consumer,True
C0001984,2020-10-31,FL,consumer,True
C0001985,2018-03-21,UT,consumer,True
C0001986,2023-12-02,FL,consumer,True
C0001987,2021-06-27,NV,consumer,True
C0001988,2024-10-03,WA,consumer,True
C0001989,2021-12-06,NC,consumer,True
C0001990,2018-12-24,NV,consumer,True
C0001991,2024-06-22,IL,consumer,True
C0001992,2018-02-14,CA,consumer,True
C0001993,2021-02-18,NY,consumer,True
C0001994,2024-01-23,UT,small_business,True
C0001995,2021-08-24,NY,small_business,True
C0001996,2025-09-29,IL,consumer,True
C0001997,2022-08-16,TX,enterprise,True
C0001998,2025-03-14,CA,consumer,True
C0001999,2024-10-02,TX,consumer,True
C0002000,2021-06-25,CA,small_business,True
C0002001,2024-11-22,CO,consumer,True
C0002002,2024-08-31,CA,consumer,True
C0002003,2020-04-11,WA,consumer,True
C0002004,2018-03-10,UT,consumer,True
C0002005,2024-03-04,UT,consumer,True
C0002006,2018-06-20,NY,consumer,True
C0002007,2025-06-09,GA,consumer,True
C0002008,2022-08-25,CO,consumer,True
C0002009,2023-01-23,NY,consumer,True
C0002010,2022-03-21,CA,consumer,True
C0002011,2025-10-21,WA,consumer,True
C0002012,2024-08-05,NY,consumer,True
C0002013,2023-05-03,NV,consumer,True
C0002014,2019-11-13,CO,consumer,True
C0002015,2022-08-30,IL,consumer,True
C0002016,2021-09-12,IL,enterprise,True
C0002017,2023-10-13,GA,consumer,True
C0002018,2025-11-29,TX,consumer,True
C0002019,2019-08-30,NY,consumer,True
C0002020,2020-06-03,IL,consumer,True
C0002021,2025-11-13,UT,consumer,True
C0002022,2021-03-27,CO,consumer,True
C0002023,2025-01-12,NV,consumer,True
C0002024,2022-11-09,NY,consumer,True
C0002025,2019-12-05,GA,consumer,True
C0002026,2025-12-15,NC,consumer,True
C0002027,2024-06-01,WA,consumer,True
C0002028,2019-06-18,CA,consumer,True
C0002029,2022-10-01,NV,consumer,True
C0002030,2023-07-11,CO,small_business,True
C0002031,2022-09-22,AZ,consumer,True
C0002032,2021-04-24,GA,consumer,True
C0002033,2020-08-25,CO,small_business,True
C0002034,2021-03-16,IL,consumer,True
C0002035,2024-02-13,NY,consumer,True
C0002036,2020-01-20,WA,consumer,True
C0002037,2024-11-12,WA,small_business,True
C0002038,2021-09-21,CA,consumer,True
C0002039,2019-06-12,UT,consumer,True
C0002040,2022-08-06,FL,consumer,True
C0002041,2019-07-29,AZ,consumer,True
C0002042,2021-02-19,WA,consumer,True
C0002043,2019-01-29,FL,small_business,True
C0002044,2022-01-16,NC,consumer,True
C0002045,2018-10-17,NY,consumer,True
C0002046,2023-02-01,TX,consumer,True
C0002047,2024-11-17,TX,consumer,True
C0002048,2024-10-23,UT,small_business,True
C0002049,2019-03-15,CO,consumer,True
C0002050,2022-06-27,NV,small_business,True
C0002051,2021-06-21,IL,consumer,True
C0002052,2021-01-22,GA,consumer,True
C0002053,2021-10-07,NC,consumer,True
C0002054,2025-09-08,NV,consumer,True
C0002055,2020-05-03,IL,consumer,True
C0002056,2019-05-19,NY,consumer,True
C0002057,2024-05-02,NC,consumer,False
C0002058,2018-05-13,WA,consumer,True
C0002059,2021-10-01,CA,consumer,True
C0002060,2025-04-06,WA,consumer,True
C0002061,2021-12-06,UT,small_business,True
C0002062,2020-02-16,UT,small_business,True
C0002063,2020-06-05,WA,consumer,True
C0002064,2019-03-19,AZ,consumer,True
C0002065,2024-06-30,CA,consumer,True
C0002066,2021-01-30,CA,consumer,True
C0002067,2020-10-07,CO,consumer,True
C0002068,2020-09-28,IL,consumer,True
C0002069,2023-11-08,GA,consumer,True
C0002070,2020-11-01,NY,consumer,True
C0002071,2023-11-11,NC,consumer,True
C0002072,2024-10-21,UT,consumer,True
C0002073,2024-11-26,NY,consumer,True
C0002074,2020-04-28,FL,consumer,True
C0002075,2023-11-10,IL,small_business,True
C0002076,2019-01-23,WA,consumer,True
C0002077,2020-03-02,CA,consumer,True
C0002078,2019-09-22,NC,consumer,True
C0002079,2022-10-17,NY,consumer,True
C0002080,2025-08-05,CO,consumer,True
C0002081,2023-08-16,CO,small_business,True
C0002082,2021-06-06,UT,consumer,True
C0002083,2019-12-09,TX,consumer,True
C0002084,2020-11-19,TX,consumer,True
C0002085,2025-08-10,UT,consumer,True
C0002086,2024-03-19,NC,consumer,True
C0002087,2020-08-23,NV,consumer,True
C0002088,2025-06-24,IL,small_business,True
C0002089,2020-12-16,UT,consumer,False
C0002090,2022-01-29,IL,consumer,True
C0002091,2021-05-19,NC,small_business,True
C0002092,2024-07-06,GA,small_business,True
C0002093,2025-09-16,GA,enterprise,True
C0002094,2020-02-12,NY,consumer,True
C0002095,2022-01-06,FL,consumer,True
C0002096,2020-10-20,AZ,consumer,False
C0002097,2019-01-30,WA,consumer,True
C0002098,2022-08-11,NC,consumer,True
C0002099,2024-12-12,NV,consumer,True
C0002100,2019-11-22,WA,consumer,True
C0002101,2018-01-05,GA,consumer,True
C0002102,2020-03-14,NC,consumer,True
C0002103,2021-03-22,NY,small_business,True
C0002104,2019-07-02,IL,small_business,True
C0002105,2024-07-20,FL,consumer,True
C0002106,2020-02-05,WA,consumer,True
C0002107,2022-01-18,CO,small_business,True
C0002108,2024-09-16,AZ,consumer,True
C0002109,2024-06-18,GA,small_business,True
C0002110,2024-05-09,AZ,consumer,True
C0002111,2025-11-08,CO,small_business,True
C0002112,2018-11-29,FL,consumer,True
C0002113,2023-04-22,NV,small_business,True
C0002114,2020-10-15,NY,consumer,True
C0002115,2021-11-03,NC,consumer,True
C0002116,2023-10-10,WA,consumer,True
C0002117,2018-12-22,TX,consumer,True
C0002118,2024-11-15,AZ,consumer,True
C0002119,2019-12-01,NV,consumer,True
C0002120,2022-06-24,GA,consumer,True
C0002121,2022-05-10,TX,consumer,True
C0002122,2023-10-23,WA,consumer,True
C0002123,2024-05-21,NC,small_business,True
C0002124,2019-11-25,AZ,consumer,True
C0002125,2020-10-20,NY,consumer,True
C0002126,2024-04-01,NV,consumer,True
C0002127,2024-08-31,CA,consumer,True
C0002128,2024-07-24,IL,consumer,True
C0002129,2023-10-10,TX,small_business,True
C0002130,2021-04-03,NC,small_business,True
C0002131,2024-04-21,NC,consumer,True
C0002132,2019-11-20,NV,consumer,True
C0002133,2024-01-03,CO,consumer,False
C0002134,2018-04-07,UT,consumer,True
C0002135,2023-09-17,NV,enterprise,True
C0002136,2023-01-13,NV,consumer,True
C0002137,2022-03-13,CA,consumer,True
C0002138,2023-01-22,CA,consumer,True
C0002139,2022-11-23,NV,small_business,True
C0002140,2018-01-04,NV,consumer,True
C0002141,2023-06-16,NV,consumer,False
C0002142,2022-02-27,TX,consumer,True
C0002143,2018-03-21,WA,consumer,True
C0002144,2025-07-03,GA,consumer,True
C0002145,2018-04-30,CA,small_business,True
C0002146,2018-03-26,GA,consumer,True
C0002147,2019-05-27,CA,consumer,False
C0002148,2019-02-06,UT,consumer,True
C0002149,2020-02-12,WA,consumer,True
C0002150,2018-06-18,NC,consumer,True
C0002151,2022-10-20,FL,consumer,True
C0002152,2021-06-28,CO,consumer,True
C0002153,2023-08-17,WA,consumer,True
C0002154,2021-01-28,CO,consumer,True
C0002155,2023-12-17,NV,consumer,True
C0002156,2024-12-15,WA,small_business,True
C0002157,2020-11-27,WA,small_business,True
C0002158,2018-07-13,TX,consumer,True
C0002159,2023-12-19,CA,consumer,True
