location_id,sales_channel,week_start_dt,txn_id,category,product_sku,units_sold,net_sales
204,Online,2025-10-06,2,Grocery,10050,1,67.12
102,InStore,2025-10-20,1,Beauty,10057,1,76.49
172,Online,2025-11-10,1,Beauty,10058,2,44.28
232,Online,2025-12-01,1,Grocery,10116,2,227.81
186,Pickup,2025-11-10,1,Electronics,10152,1,8.68
117,Online,2025-12-15,1,Beauty,10125,1,32.47
230,Online,2025-10-06,1,Electronics,10179,3,351.26
179,Pickup,2025-12-22,1,Electronics,10099,2,224.19
177,Pickup,2025-12-08,2,Home,10029,2,137.52
108,InStore,2025-10-13,1,Home,10038,3,330.18
122,InStore,2025-11-24,1,Electronics,10146,2,150.49
145,Online,2025-12-22,1,Beauty,10072,1,12.93
208,Online,2025-12-22,1,Grocery,10111,3,239.03
207,Online,2025-10-13,1,Home,10005,2,23.08
258,Pickup,2025-12-08,1,Beauty,10010,2,90.2
125,Online,2025-11-10,1,Home,10122,3,253.11
203,Pickup,2025-10-06,1,Beauty,10024,3,40.73
255,InStore,2025-11-10,1,Grocery,10018,2,57.77
157,Pickup,2025-11-03,2,Apparel,10027,1,102.87
217,Pickup,2025-12-15,1,Beauty,10127,1,111.1
209,InStore,2025-12-01,1,Apparel,10175,3,318.18
135,Online,2025-12-22,1,Home,10140,2,91.82
207,Pickup,2025-10-06,1,Apparel,10024,0,0.0
185,Online,2025-12-22,1,Electronics,10052,5,226.73
205,Online,2025-12-08,1,Apparel,10029,2,84.51
235,Pickup,2025-10-06,1,Beauty,10003,4,42.27
251,Pickup,2025-12-22,1,Home,10094,3,285.41
236,InStore,2025-10-13,1,Electronics,10172,4,393.36
238,InStore,2025-11-17,1,Home,10073,1,78.09
101,Online,2025-10-13,2,Home,10115,3,123.53
205,Pickup,2025-11-10,1,Beauty,10085,3,214.69
127,Online,2025-10-06,1,Home,10042,0,0.0
255,InStore,2025-11-24,1,Apparel,10153,2,90.16
222,Pickup,2025-11-17,1,Beauty,10096,1,87.04
230,Pickup,2025-10-13,1,Beauty,10008,6,603.65
257,InStore,2025-12-22,1,Grocery,10145,1,8.19
218,Online,2025-11-10,1,Apparel,10132,3,259.05
257,Online,2025-11-03,1,Beauty,10048,1,33.09
130,Online,2025-12-08,1,Grocery,10156,3,212.29
153,Online,2025-12-01,1,Beauty,10118,2,129.22
163,Online,2025-11-03,1,Apparel,10177,2,232.97
138,Online,2025-11-24,1,Electronics,10138,1,14.01
215,Online,2025-12-15,2,Electronics,10170,1,52.97
172,InStore,2025-12-22,1,Electronics,10050,2,88.36
212,Online,2025-11-17,1,Beauty,10070,1,63.07
141,Online,2025-10-27,1,Home,10046,2,103.58
121,Online,2025-11-24,1,Grocery,10024,1,77.47
233,Online,2025-12-08,1,Electronics,10062,1,65.31
221,Online,2025-10-13,1,Home,10147,1,106.12
121,Online,2025-10-13,1,Electronics,10132,3,102.81
133,InStore,2025-12-01,1,Grocery,10055,2,79.71
171,InStore,2025-11-17,1,Electronics,10081,1,15.04
211,Online,2025-11-17,1,Home,10177,3,180.53
129,InStore,2025-12-15,1,Electronics,10068,0,0.0
160,Pickup,2025-12-01,1,Grocery,10088,2,146.54
128,Pickup,2025-10-27,1,Home,10031,2,146.48
204,InStore,2025-11-10,1,Grocery,10074,2,229.55
164,Pickup,2025-12-22,1,Apparel,10029,0,0.0
127,Pickup,2025-10-20,1,Home,10162,1,95.96
198,InStore,2025-11-03,1,Home,10024,2,80.95
239,InStore,2025-11-10,1,Home,10021,1,95.48
179,Pickup,2025-12-15,2,Home,10098,1,95.44
132,Online,2025-12-08,1,Electronics,10068,2,112.53
234,Pickup,2025-11-10,1,Home,10113,1,111.69
125,Pickup,2025-12-01,2,Home,10144,1,22.4
166,Pickup,2025-12-01,1,Electronics,10156,2,185.25
116,InStore,2025-11-03,1,Electronics,10000,1,43.26
135,InStore,2025-10-20,1,Home,10004,2,105.28
167,InStore,2025-11-17,1,Apparel,10148,2,138.79
228,Pickup,2025-11-10,1,Apparel,10136,4,368.19
194,InStore,2025-11-03,1,Electronics,10035,3,64.99
154,Pickup,2025-10-06,1,Grocery,10070,4,373.01
112,Pickup,2025-10-20,1,Home,10104,3,242.82
121,InStore,2025-10-27,1,Beauty,10022,5,98.98
177,Online,2025-11-17,1,Beauty,10126,2,134.63
234,Online,2025-10-27,1,Grocery,10134,1,54.2
184,Online,2025-10-20,1,Home,10080,2,237.95
236,Pickup,2025-12-08,2,Apparel,10034,1,20.01
128,Online,2025-12-01,1,Apparel,10014,3,184.37
122,Pickup,2025-11-17,1,Grocery,10131,2,153.42
221,Pickup,2025-11-17,1,Apparel,10064,1,87.17
187,Pickup,2025-12-08,1,Beauty,10176,2,169.61
115,Online,2025-12-22,1,Home,10108,1,88.05
209,Pickup,2025-10-13,1,Apparel,10141,1,14.99
230,Online,2025-10-20,1,Grocery,10070,1,95.59
112,Pickup,2025-12-08,1,Grocery,10039,1,46.91
221,Pickup,2025-11-24,1,Electronics,10067,1,96.02
154,Pickup,2025-12-08,1,Beauty,10139,6,645.47
206,InStore,2025-12-01,1,Electronics,10094,2,217.29
178,Pickup,2025-10-13,1,Beauty,10136,3,105.68
144,Pickup,2025-11-10,1,Beauty,10116,3,152.61
201,InStore,2025-10-13,1,Home,10011,1,26.58
179,Pickup,2025-11-10,1,Grocery,10043,1,89.8
163,InStore,2025-11-03,1,Grocery,10004,3,129.2
120,Online,2025-12-22,1,Beauty,10064,0,0.0
206,Pickup,2025-11-17,1,Electronics,10144,2,143.29
249,Pickup,2025-10-13,1,Apparel,10028,6,192.78
115,InStore,2025-11-03,1,Beauty,10133,2,55.77
248,InStore,2025-10-27,1,Apparel,10163,3,138.33
188,InStore,2025-11-10,1,Home,10176,1,39.33
212,Pickup,2025-12-01,1,Apparel,10158,2,63.56
157,InStore,2025-10-20,1,Grocery,10177,2,183.69
161,Pickup,2025-11-03,1,Apparel,10100,0,0.0
255,InStore,2025-12-15,1,Beauty,10006,1,113.66
130,InStore,2025-12-08,1,Grocery,10065,5,447.35
104,Online,2025-11-03,1,Apparel,10095,2,51.7
259,Pickup,2025-11-24,3,Beauty,10026,1,22.82
123,Pickup,2025-12-01,2,Beauty,10124,0,0.0
219,Online,2025-10-27,1,Beauty,10059,3,215.4
155,Pickup,2025-10-20,1,Apparel,10059,3,103.99
251,InStore,2025-10-13,2,Grocery,10170,4,387.14
138,Online,2025-12-08,1,Home,10082,2,191.39
144,InStore,2025-10-20,1,Apparel,10141,2,189.22
174,Online,2025-12-01,1,Home,10142,3,145.63
164,InStore,2025-11-03,2,Apparel,10029,1,109.46
258,InStore,2025-12-22,1,Beauty,10069,2,130.6
169,Pickup,2025-12-22,2,Home,10061,3,219.85
175,Online,2025-10-27,1,Electronics,10116,1,10.18
163,Online,2025-11-03,1,Grocery,10144,1,19.16
168,Pickup,2025-12-22,1,Home,10016,1,11.29
207,InStore,2025-10-27,1,Grocery,10049,1,71.99
102,Online,2025-12-08,1,Grocery,10072,3,344.38
215,Online,2025-10-06,1,Apparel,10070,0,0.0
210,InStore,2025-10-20,1,Grocery,10121,2,41.17
165,InStore,2025-12-15,1,Apparel,10123,3,194.62
147,InStore,2025-11-17,1,Beauty,10099,3,140.41
221,InStore,2025-10-06,1,Electronics,10071,1,68.09
186,Pickup,2025-11-03,1,Home,10141,4,235.62
176,Pickup,2025-11-17,1,Grocery,10133,2,21.33
205,Pickup,2025-12-01,1,Electronics,10057,1,76.85
143,InStore,2025-10-06,1,Home,10092,1,71.88
127,InStore,2025-11-03,1,Beauty,10062,4,150.48
212,InStore,2025-12-15,1,Grocery,10010,3,32.49
105,InStore,2025-12-08,1,Electronics,10121,2,52.71
206,Pickup,2025-11-24,1,Home,10000,0,0.0
198,InStore,2025-11-10,1,Apparel,10082,2,204.99
223,Online,2025-12-08,1,Grocery,10139,2,119.97
129,InStore,2025-10-13,2,Home,10101,2,178.38
159,InStore,2025-10-20,1,Grocery,10095,1,38.81
199,InStore,2025-11-24,1,Electronics,10108,2,101.98
197,InStore,2025-10-06,1,Home,10143,0,0.0
113,Online,2025-11-10,1,Grocery,10051,3,107.94
102,Pickup,2025-12-01,2,Beauty,10175,1,64.31
175,Online,2025-10-20,1,Beauty,10092,6,528.84
147,Online,2025-12-15,2,Grocery,10006,1,68.03
134,Online,2025-12-22,1,Beauty,10140,1,78.21
226,InStore,2025-10-06,1,Home,10000,3,52.56
178,Online,2025-11-03,1,Home,10120,1,112.54
221,Pickup,2025-10-27,1,Apparel,10021,1,42.12
186,Online,2025-11-10,2,Apparel,10152,0,0.0
163,Pickup,2025-10-06,1,Beauty,10119,1,45.58
124,InStore,2025-10-13,1,Electronics,10085,2,101.18
185,InStore,2025-10-20,1,Apparel,10094,2,63.27
161,Online,2025-11-10,1,Electronics,10030,4,134.2
177,InStore,2025-11-03,1,Grocery,10014,0,0.0
249,InStore,2025-11-17,1,Electronics,10100,0,0.0
242,Online,2025-10-27,1,Home,10102,6,390.07
201,Online,2025-10-13,2,Home,10011,4,71.06
103,Pickup,2025-11-24,1,Grocery,10047,2,173.86
235,Pickup,2025-11-17,1,Electronics,10046,3,223.7
218,Online,2025-10-20,1,Electronics,10112,0,0.0
104,Online,2025-12-15,1,Grocery,10029,3,181.0
155,Pickup,2025-12-22,1,Apparel,10168,4,256.85
121,Online,2025-10-27,1,Beauty,10057,1,101.04
180,Online,2025-11-17,1,Apparel,10015,1,93.47
137,InStore,2025-10-20,1,Grocery,10091,4,91.32
177,Pickup,2025-12-08,1,Beauty,10170,1,23.63
183,Online,2025-10-13,1,Beauty,10067,4,379.61
133,Pickup,2025-12-01,1,Apparel,10101,3,48.15
217,Online,2025-11-24,1,Home,10005,2,219.7
130,Online,2025-10-27,1,Apparel,10121,1,41.67
172,Online,2025-10-27,1,Grocery,10039,3,249.28
152,Pickup,2025-12-01,1,Beauty,10076,1,115.48
142,Online,2025-10-13,1,Grocery,10140,4,143.14
245,Pickup,2025-11-10,1,Apparel,10120,2,215.5
146,InStore,2025-11-03,1,Apparel,10168,2,215.33
122,Pickup,2025-12-22,1,Beauty,10100,1,40.33
215,Online,2025-11-17,1,Home,10136,0,0.0
121,Online,2025-12-22,1,Apparel,10000,6,201.13
136,Pickup,2025-10-06,1,Electronics,10012,1,96.91
194,Pickup,2025-12-15,1,Home,10016,1,8.41
141,Online,2025-10-13,1,Grocery,10178,3,300.2
129,InStore,2025-12-15,2,Electronics,10068,2,193.27
113,Online,2025-10-20,1,Electronics,10081,3,248.19
133,Online,2025-10-06,1,Electronics,10150,1,57.11
229,Pickup,2025-12-22,1,Electronics,10051,0,0.0
156,InStore,2025-12-01,2,Grocery,10014,4,269.89
196,InStore,2025-12-15,1,Beauty,10081,2,164.88
209,Online,2025-10-13,1,Electronics,10120,1,36.42
108,Pickup,2025-11-03,2,Beauty,10006,1,12.23
206,Online,2025-12-08,1,Home,10028,1,58.69
168,Pickup,2025-11-10,1,Electronics,10024,1,85.41
205,InStore,2025-12-01,2,Grocery,10057,1,14.34
139,Pickup,2025-12-15,2,Electronics,10116,0,0.0
119,Pickup,2025-10-27,1,Apparel,10135,2,117.05
230,InStore,2025-12-15,1,Home,10022,2,92.34
129,InStore,2025-12-08,1,Electronics,10078,2,157.42
180,Online,2025-11-17,1,Electronics,10079,1,85.26
133,Online,2025-12-22,3,Home,10111,1,98.2
236,InStore,2025-12-08,1,Home,10053,0,0.0
185,Online,2025-10-20,1,Beauty,10016,3,52.0
234,InStore,2025-10-06,1,Electronics,10144,1,111.81
247,Online,2025-12-01,1,Apparel,10008,3,212.46
226,InStore,2025-11-03,1,Home,10067,2,22.74
255,Pickup,2025-11-24,2,Electronics,10153,2,34.97
225,Online,2025-11-10,2,Electronics,10052,0,0.0
219,Online,2025-10-13,1,Apparel,10055,3,343.65
164,Pickup,2025-11-10,1,Home,10058,3,147.67
114,Online,2025-11-17,1,Home,10169,1,111.09
189,Online,2025-10-27,1,Grocery,10174,6,533.19
123,InStore,2025-12-01,1,Electronics,10056,2,93.02
199,Online,2025-10-13,2,Home,10062,2,125.88
175,InStore,2025-12-01,1,Apparel,10156,4,236.25
129,Pickup,2025-10-27,1,Apparel,10147,0,0.0
112,Online,2025-11-24,1,Beauty,10096,0,0.0
185,Online,2025-10-27,2,Beauty,10081,4,43.06
203,Online,2025-12-01,1,Electronics,10146,2,88.94
229,Online,2025-10-13,1,Home,10026,3,199.05
161,Online,2025-11-17,1,Beauty,10132,3,325.35
148,Pickup,2025-12-08,1,Apparel,10134,3,55.96
169,InStore,2025-11-24,1,Apparel,10178,3,97.55
114,InStore,2025-10-20,1,Apparel,10019,3,206.3
183,Online,2025-11-10,2,Apparel,10069,4,216.81
147,Online,2025-11-10,1,Beauty,10096,3,241.83
167,InStore,2025-11-10,1,Electronics,10079,0,0.0
182,Pickup,2025-11-10,1,Beauty,10051,3,279.15
161,Online,2025-10-06,1,Apparel,10164,2,100.09
174,Online,2025-10-20,1,Apparel,10013,2,44.82
240,InStore,2025-12-01,1,Home,10137,3,43.32
109,Online,2025-10-06,1,Beauty,10108,1,65.63
226,InStore,2025-11-17,1,Electronics,10008,2,169.13
195,InStore,2025-11-17,1,Grocery,10056,3,98.96
233,InStore,2025-12-01,1,Apparel,10132,1,32.62
129,Pickup,2025-10-27,2,Home,10147,2,239.61
129,InStore,2025-12-08,2,Electronics,10078,2,187.12
238,InStore,2025-12-22,1,Apparel,10064,2,42.18
114,Pickup,2025-10-06,1,Grocery,10059,2,78.59
104,Pickup,2025-11-17,1,Beauty,10159,1,44.6
259,InStore,2025-10-06,1,Apparel,10005,1,19.29
207,InStore,2025-10-06,1,Beauty,10157,2,59.3
155,Online,2025-10-20,1,Grocery,10147,3,311.43
203,Online,2025-10-06,1,Beauty,10127,2,93.12
112,InStore,2025-10-27,1,Grocery,10080,3,94.51
164,Pickup,2025-12-15,1,Home,10016,2,59.29
225,Pickup,2025-12-22,1,Home,10087,3,97.88
104,InStore,2025-12-08,1,Beauty,10034,2,178.99
169,Pickup,2025-12-22,3,Grocery,10061,2,41.43
228,InStore,2025-10-27,1,Grocery,10040,0,0.0
143,Online,2025-11-03,1,Electronics,10067,2,202.89
121,InStore,2025-11-24,1,Home,10062,2,111.4
250,Online,2025-12-22,1,Grocery,10009,3,325.45
156,Pickup,2025-10-06,1,Grocery,10059,5,253.78
152,InStore,2025-10-13,1,Home,10151,4,222.35
176,Online,2025-10-27,2,Grocery,10045,2,78.88
138,Pickup,2025-10-13,1,Home,10131,2,184.08
119,Pickup,2025-12-15,1,Electronics,10023,2,228.29
111,InStore,2025-12-15,1,Electronics,10074,1,47.42
144,Pickup,2025-12-22,1,Home,10001,0,0.0
194,Pickup,2025-11-03,1,Home,10120,3,40.1
224,InStore,2025-10-13,1,Beauty,10168,5,190.84
246,InStore,2025-11-24,1,Beauty,10153,1,91.6
179,InStore,2025-11-03,2,Grocery,10179,2,52.09
114,Pickup,2025-10-20,1,Grocery,10017,5,507.26
150,InStore,2025-12-01,1,Home,10163,3,237.37
175,InStore,2025-10-27,2,Grocery,10116,1,20.03
183,Pickup,2025-11-10,1,Apparel,10163,2,152.8
219,Online,2025-10-06,1,Electronics,10027,3,126.79
201,InStore,2025-12-15,2,Beauty,10111,0,0.0
207,InStore,2025-11-24,1,Beauty,10155,5,581.18
145,Online,2025-11-24,1,Home,10003,2,192.53
256,Online,2025-10-27,1,Home,10028,2,33.89
123,Pickup,2025-12-01,1,Electronics,10071,3,148.98
145,Online,2025-10-20,1,Electronics,10078,1,20.98
183,Online,2025-11-03,2,Apparel,10031,3,124.65
159,Online,2025-11-17,1,Grocery,10122,2,112.82
124,Online,2025-11-10,1,Electronics,10123,1,15.65
245,Pickup,2025-11-24,1,Grocery,10149,3,72.69
149,Pickup,2025-12-15,1,Beauty,10037,2,31.02
193,Online,2025-11-24,1,Grocery,10001,2,29.53
236,InStore,2025-12-08,3,Electronics,10034,1,97.48
208,Online,2025-10-27,1,Apparel,10048,3,358.59
181,Pickup,2025-11-10,1,Apparel,10129,3,213.94
146,InStore,2025-11-17,1,Grocery,10124,5,170.67
179,InStore,2025-10-06,1,Electronics,10092,2,35.53
219,InStore,2025-12-08,1,Electronics,10173,2,44.69
198,InStore,2025-11-17,1,Home,10172,5,554.33
235,InStore,2025-12-08,1,Grocery,10116,3,66.62
212,InStore,2025-12-08,1,Apparel,10029,1,40.33
115,Online,2025-11-24,1,Beauty,10128,2,141.05
220,InStore,2025-11-10,1,Grocery,10104,1,42.2
157,Online,2025-11-24,1,Grocery,10034,1,87.23
163,Pickup,2025-11-03,1,Beauty,10146,1,96.98
150,Online,2025-11-17,1,Beauty,10058,2,22.87
158,InStore,2025-10-13,1,Apparel,10020,4,148.46
232,InStore,2025-11-03,1,Grocery,10044,1,35.93
122,Pickup,2025-12-01,1,Beauty,10163,5,485.1
205,Pickup,2025-11-24,1,Apparel,10009,4,246.57
147,Online,2025-10-27,2,Grocery,10030,5,532.6
113,Pickup,2025-10-27,1,Apparel,10073,0,0.0
204,Pickup,2025-12-08,2,Home,10017,1,49.12
250,InStore,2025-11-03,1,Grocery,10089,2,150.65
159,Online,2025-10-20,2,Beauty,10103,2,157.33
255,InStore,2025-10-06,1,Grocery,10013,1,46.88
101,Online,2025-12-01,1,Electronics,10042,1,52.88
176,InStore,2025-10-13,1,Electronics,10057,3,37.58
117,Pickup,2025-11-03,1,Grocery,10117,3,261.91
209,Online,2025-11-24,2,Home,10074,4,382.23
153,Pickup,2025-11-10,1,Beauty,10000,3,145.96
173,Pickup,2025-12-22,1,Home,10082,3,168.7
249,Pickup,2025-12-22,1,Apparel,10164,5,78.71
250,Pickup,2025-10-13,1,Grocery,10125,2,120.55
141,Online,2025-12-15,1,Beauty,10171,1,42.58
118,Pickup,2025-11-17,1,Apparel,10009,1,93.66
117,Pickup,2025-11-24,1,Electronics,10039,2,84.94
236,Online,2025-10-27,1,Apparel,10165,1,99.53
202,Online,2025-10-13,1,Grocery,10142,0,0.0
121,Pickup,2025-11-24,1,Apparel,10117,2,88.13
253,Pickup,2025-11-03,1,Beauty,10004,2,197.16
164,Pickup,2025-12-22,2,Apparel,10129,1,20.4
114,InStore,2025-11-24,2,Apparel,10044,1,77.06
230,Online,2025-10-20,2,Home,10102,1,56.0
214,Pickup,2025-12-22,1,Grocery,10074,1,95.38
102,InStore,2025-11-24,1,Beauty,10073,1,115.54
198,InStore,2025-10-27,1,Apparel,10080,2,134.78
194,InStore,2025-11-24,2,Apparel,10008,2,93.65
132,InStore,2025-10-13,1,Electronics,10064,2,130.8
145,InStore,2025-10-13,1,Home,10169,1,58.41
146,Online,2025-10-13,1,Apparel,10126,2,32.46
256,Pickup,2025-11-10,1,Beauty,10041,0,0.0
198,InStore,2025-11-17,2,Electronics,10172,1,79.38
245,InStore,2025-11-10,2,Grocery,10120,1,38.33
201,InStore,2025-11-03,1,Apparel,10060,3,123.22
242,Online,2025-12-22,1,Electronics,10024,2,67.15
160,InStore,2025-11-10,1,Home,10178,4,192.9
122,Online,2025-11-17,1,Beauty,10089,2,186.69
129,Online,2025-12-01,1,Grocery,10024,1,111.95
185,Online,2025-10-13,1,Beauty,10152,1,89.09
168,Pickup,2025-11-10,1,Beauty,10120,4,386.01
182,Pickup,2025-10-20,1,Beauty,10170,3,60.03
130,Pickup,2025-11-17,1,Beauty,10016,5,105.78
219,Pickup,2025-10-06,1,Home,10143,2,49.62
175,InStore,2025-11-24,1,Beauty,10147,2,159.22
204,Pickup,2025-11-03,1,Beauty,10043,1,14.03
232,Pickup,2025-11-10,1,Electronics,10129,1,18.87
170,Online,2025-11-17,1,Apparel,10046,2,179.57
169,Online,2025-12-15,1,Apparel,10100,2,42.95
171,Pickup,2025-11-10,3,Electronics,10077,0,0.0
156,Pickup,2025-12-01,3,Beauty,10014,3,54.74
145,Pickup,2025-11-17,1,Electronics,10013,3,268.15
147,Pickup,2025-12-01,1,Grocery,10168,3,69.29
198,Online,2025-11-17,1,Grocery,10179,4,464.04
172,Online,2025-10-20,1,Home,10021,3,274.23
118,Pickup,2025-11-17,1,Grocery,10040,0,0.0
216,InStore,2025-10-13,1,Home,10113,3,188.04
176,InStore,2025-11-17,1,Beauty,10086,4,83.1
214,Online,2025-10-27,1,Grocery,10067,1,98.79
207,Online,2025-11-10,1,Grocery,10090,3,334.69
244,Online,2025-10-27,1,Electronics,10145,2,118.13
117,InStore,2025-10-27,1,Electronics,10080,1,29.23
134,InStore,2025-12-08,1,Grocery,10006,1,111.02
124,Online,2025-11-24,1,Electronics,10030,4,355.52
238,Online,2025-10-20,1,Apparel,10074,3,81.77
114,Online,2025-11-17,1,Electronics,10156,1,52.74
104,Online,2025-11-17,2,Grocery,10083,2,75.3
118,Online,2025-12-01,1,Home,10073,1,38.81
168,Pickup,2025-12-15,1,Beauty,10108,2,213.59
189,Pickup,2025-12-08,1,Electronics,10107,1,51.93
146,Online,2025-11-17,2,Grocery,10124,1,105.57
190,Pickup,2025-10-06,1,Home,10048,2,169.37
127,InStore,2025-11-17,1,Apparel,10145,0,0.0
119,Online,2025-10-13,1,Electronics,10146,1,54.33
164,Online,2025-12-08,1,Beauty,10157,1,32.47
174,InStore,2025-10-06,1,Electronics,10042,3,71.88
170,Pickup,2025-11-17,2,Home,10046,1,52.93
137,Online,2025-11-24,1,Grocery,10091,4,332.66
199,InStore,2025-10-20,1,Grocery,10074,5,52.61
151,Online,2025-11-10,1,Home,10105,2,102.79
179,InStore,2025-12-08,1,Apparel,10177,0,0.0
210,Pickup,2025-11-03,1,Electronics,10090,3,286.77
209,Pickup,2025-10-27,1,Electronics,10115,3,124.12
230,Pickup,2025-12-01,1,Home,10055,0,0.0
240,Online,2025-12-22,1,Grocery,10044,3,235.85
119,InStore,2025-11-17,1,Apparel,10115,0,0.0
159,InStore,2025-11-17,1,Home,10152,2,186.71
161,InStore,2025-12-15,1,Electronics,10058,4,90.97
112,Pickup,2025-12-01,1,Grocery,10006,1,105.76
176,InStore,2025-11-03,1,Apparel,10051,6,142.84
132,InStore,2025-11-17,1,Beauty,10118,3,255.9
106,Pickup,2025-11-24,1,Beauty,10140,2,49.34
155,InStore,2025-12-15,1,Beauty,10157,2,71.23
143,Pickup,2025-10-20,1,Electronics,10113,1,20.81
180,Pickup,2025-12-22,1,Grocery,10045,6,447.64
209,Pickup,2025-12-22,1,Beauty,10091,1,116.92
185,Pickup,2025-10-06,1,Apparel,10053,2,203.06
115,InStore,2025-10-20,1,Electronics,10102,1,61.54
139,Pickup,2025-12-01,1,Grocery,10080,2,23.65
174,Pickup,2025-12-22,1,Apparel,10016,0,0.0
187,Online,2025-11-10,1,Grocery,10090,2,186.42
203,Pickup,2025-11-17,2,Grocery,10159,1,98.98
160,Online,2025-10-27,1,Home,10165,4,239.89
182,InStore,2025-11-03,1,Apparel,10123,2,74.55
165,Pickup,2025-12-01,1,Beauty,10121,3,285.69
240,Pickup,2025-10-27,1,Grocery,10166,1,41.87
117,InStore,2025-10-20,1,Apparel,10140,1,101.62
206,Pickup,2025-11-17,1,Electronics,10114,1,62.31
190,InStore,2025-10-27,1,Home,10104,3,211.17
172,Online,2025-11-03,1,Grocery,10145,3,309.22
100,Online,2025-12-01,1,Beauty,10060,3,161.79
138,Online,2025-10-06,1,Electronics,10114,5,345.45
187,InStore,2025-11-10,2,Home,10090,0,0.0
165,Online,2025-11-24,1,Apparel,10042,2,43.81
137,Online,2025-10-20,1,Home,10010,1,60.45
158,Online,2025-12-01,1,Beauty,10143,5,292.72
102,Pickup,2025-11-24,1,Electronics,10177,0,0.0
105,Online,2025-12-15,1,Home,10121,1,101.86
238,InStore,2025-11-24,1,Beauty,10138,1,46.06
153,Pickup,2025-12-01,1,Grocery,10084,7,225.06
235,Online,2025-11-10,1,Home,10050,2,86.73
138,Pickup,2025-11-03,1,Apparel,10055,1,116.13
253,InStore,2025-10-27,1,Apparel,10139,1,93.81
114,Online,2025-10-06,2,Beauty,10059,0,0.0
180,Online,2025-12-15,1,Apparel,10133,1,88.31
181,Pickup,2025-11-17,1,Apparel,10114,0,0.0
191,Online,2025-11-24,1,Electronics,10159,1,63.05
117,Pickup,2025-11-10,1,Electronics,10137,1,27.73
259,Pickup,2025-10-27,1,Grocery,10164,2,17.66
113,Pickup,2025-10-06,1,Electronics,10106,2,102.54
118,Online,2025-11-03,2,Beauty,10057,3,266.81
132,Pickup,2025-11-17,1,Beauty,10114,4,392.94
129,InStore,2025-11-10,1,Electronics,10095,3,330.92
187,InStore,2025-11-24,1,Beauty,10008,2,146.57
214,Online,2025-11-24,1,Beauty,10150,0,0.0
232,Pickup,2025-11-03,1,Grocery,10060,3,24.25
195,Pickup,2025-11-10,1,Electronics,10122,2,200.34
119,InStore,2025-12-22,1,Apparel,10100,3,251.51
138,InStore,2025-10-06,1,Electronics,10012,7,281.32
160,Online,2025-11-24,1,Grocery,10136,1,80.04
165,Online,2025-11-24,1,Beauty,10061,1,75.08
220,Online,2025-11-10,1,Beauty,10005,3,82.95
191,Pickup,2025-12-08,2,Home,10160,2,148.08
226,Online,2025-10-20,1,Grocery,10165,3,187.14
195,Online,2025-11-17,1,Home,10024,1,76.43
143,Pickup,2025-10-06,1,Electronics,10179,2,204.05
152,InStore,2025-11-24,1,Beauty,10044,1,96.25
195,Online,2025-10-06,1,Beauty,10175,3,243.03
116,InStore,2025-12-01,1,Beauty,10156,5,375.79
165,Online,2025-10-20,1,Electronics,10018,2,189.38
241,InStore,2025-10-27,1,Beauty,10056,0,0.0
160,Pickup,2025-10-20,1,Apparel,10143,2,190.1
121,Pickup,2025-12-22,1,Beauty,10106,0,0.0
122,Pickup,2025-12-22,1,Electronics,10104,2,186.93
160,Pickup,2025-12-22,1,Home,10118,1,94.05
162,Pickup,2025-10-20,1,Grocery,10046,2,214.36
186,Pickup,2025-10-27,1,Home,10076,1,21.97
151,Online,2025-11-17,2,Beauty,10177,3,96.35
163,Pickup,2025-10-06,1,Home,10069,2,116.58
173,Pickup,2025-11-17,1,Home,10085,2,217.12
188,Online,2025-11-03,1,Electronics,10031,1,69.38
196,Online,2025-12-15,1,Electronics,10060,4,306.22
142,Pickup,2025-11-24,1,Apparel,10105,0,0.0
171,InStore,2025-10-27,1,Electronics,10046,1,115.73
182,Pickup,2025-10-13,1,Beauty,10141,3,81.01
153,Online,2025-10-06,1,Beauty,10142,4,359.6
256,InStore,2025-11-24,1,Home,10124,3,305.2
100,InStore,2025-11-03,1,Beauty,10142,4,141.34
255,InStore,2025-10-27,1,Grocery,10060,5,523.42
142,Pickup,2025-11-24,1,Beauty,10136,0,0.0
234,Online,2025-12-22,1,Grocery,10066,2,27.58
171,InStore,2025-10-13,1,Apparel,10010,1,46.27
210,Pickup,2025-11-24,1,Beauty,10152,2,99.97
191,Online,2025-10-20,1,Grocery,10124,1,75.87
103,Pickup,2025-11-03,1,Apparel,10129,0,0.0
186,Pickup,2025-10-27,2,Electronics,10076,3,166.33
191,Online,2025-12-01,1,Apparel,10051,1,34.83
187,Online,2025-11-03,1,Home,10006,4,78.93
245,Pickup,2025-11-03,1,Electronics,10167,4,468.06
202,InStore,2025-11-17,1,Grocery,10048,0,0.0
127,Online,2025-11-03,1,Grocery,10130,4,91.43
101,Pickup,2025-10-27,1,Electronics,10004,2,170.53
185,Pickup,2025-10-20,2,Beauty,10083,3,126.81
252,Online,2025-10-20,1,Grocery,10036,1,21.69
129,Pickup,2025-10-20,2,Electronics,10053,4,428.52
117,Online,2025-12-15,2,Beauty,10125,3,167.25
234,InStore,2025-10-06,1,Home,10000,1,37.18
121,Pickup,2025-10-13,1,Home,10152,1,14.95
131,Pickup,2025-11-03,2,Grocery,10164,1,113.92
193,Pickup,2025-12-01,1,Home,10107,3,206.11
212,Online,2025-11-10,1,Beauty,10079,1,18.47
